"Trip","Ptt","locType","Time_absolute","Time_since","off_island","lag1","diff1","Distance","Speed_ms","Speed_kph","Avg_speed","LON","LAT","Start_trip_new"
1,196711,"p","2020-01-08 18:02:00",49.2,TRUE,49.1166666666667,0.0833333333333002,431.18073131825,1.43726910439474,5.17416877582106,1.28604694077485,-13597.1054589897,20884.7646367266,TRUE
1,196711,"p","2020-01-08 18:07:00",49.2833333333333,TRUE,49.2,0.0833333333333002,415.069025112514,1.38356341704226,4.98082830135214,1.4112703858556,-13964.1694785537,20687.1324799285,FALSE
1,196711,"p","2020-01-08 18:12:00",49.3666666666667,TRUE,49.2833333333333,0.0833333333333997,384.960019134775,1.28320006378156,4.61952022961363,1.52647886062633,-14301.8635943623,20498.8490069772,FALSE
1,196711,"p","2020-01-08 18:17:00",49.45,TRUE,49.3666666666667,0.0833333333333002,339.177013416997,1.13059004472377,4.07012416100558,1.62645358201746,-14595.2274263455,20325.7196885346,FALSE
1,196711,"p","2020-01-08 18:22:00",49.5333333333333,TRUE,49.45,0.0833333333333002,275.319050785327,0.917730169284788,3.30382860942524,1.70517706723328,-14826.6628063189,20174.4517147987,FALSE
1,196711,"p","2020-01-08 18:27:00",49.6166666666667,TRUE,49.5333333333333,0.0833333333333997,190.821732505764,0.636072441685372,2.28986079006734,1.7557790983654,-14974.8866318513,20053.0530945666,FALSE
1,196711,"p","2020-01-08 18:32:00",49.7,TRUE,49.6166666666667,0.0833333333333002,90.1823862696022,0.300607954232127,1.08218863523566,1.7728911983184,-15013.6644545718,19971.3091571737,FALSE
1,196711,"o","2020-01-08 18:35:00",49.75,TRUE,49.7,0.0499999999999972,49.1908709993307,0.273282616662964,0.98381741998667,1.78734283482697,-14971.1004608845,19946.2306859352,FALSE
1,196711,"p","2020-01-08 18:37:00",49.7833333333333,TRUE,49.75,0.033333333333303,59.9114379901084,0.499261983251358,1.79734313970489,1.82448430432958,-14911.1366027712,19940.9224499047,FALSE
1,196711,"p","2020-01-08 18:42:00",49.8666666666667,TRUE,49.7833333333333,0.0833333333333997,248.95074795269,0.829835826508307,2.98740897542991,1.89480032336981,-14661.6738632233,19959.3796494139,FALSE
1,196711,"p","2020-01-08 18:47:00",49.95,TRUE,49.8666666666667,0.0833333333333002,366.784707229532,1.22261569076559,4.40141648675614,2.00454369211675,-14295.9247104263,20004.6251575814,FALSE
1,196711,"p","2020-01-08 18:52:00",50.0333333333333,TRUE,49.95,0.0833333333333002,455.875595304698,1.51958531768293,5.47050714365856,2.14417440027848,-13840.6141368107,20054.7035132146,FALSE
1,196711,"p","2020-01-08 18:57:00",50.1166666666667,TRUE,50.0333333333333,0.0833333333333997,522.025913999428,1.74008637999671,6.26431096798815,2.30609780859779,-13317.1379512485,20087.9468254427,FALSE
1,196711,"p","2020-01-08 19:02:00",50.2,TRUE,50.1166666666667,0.0833333333333002,571.589814879411,1.90529938293213,6.85907777855566,2.48485154604113,-12742.8358969652,20081.6854655717,FALSE
1,196711,"p","2020-01-08 19:07:00",50.2833333333333,TRUE,50.2,0.0833333333333002,611.976112559974,2.03992037520072,7.34371335072261,2.67746084574518,-12132.0234203029,20010.8991523175,FALSE
1,196711,"o","2020-01-08 19:11:00",50.35,TRUE,50.2833333333333,0.0666666666666984,518.838353072732,2.16182647113535,7.78257529608727,2.88276134801203,-11625.300046484,19888.5897520417,FALSE
1,196711,"p","2020-01-08 19:12:00",50.3666666666667,TRUE,50.35,0.0166666666667012,134.393342661344,2.23988904435109,8.06360055966391,3.09650424279236,-11496.8958411404,19846.8623300216,FALSE
1,196711,"p","2020-01-08 19:17:00",50.45,TRUE,50.3666666666667,0.0833333333333002,686.563350346906,2.28854450115726,8.23876020416615,3.31591942422714,-10859.3452276703,19583.8559971238,FALSE
1,196711,"p","2020-01-08 19:22:00",50.5333333333333,TRUE,50.45,0.0833333333333002,666.390452161707,2.22130150720657,7.99668542594366,3.5296295291473,-10266.0240755357,19274.0898673816,FALSE
1,196711,"o","2020-01-08 19:24:00",50.5666666666667,TRUE,50.5333333333333,0.0333333333333954,245.666081724033,2.04721734769646,7.36998245170726,3.72720840453463,-10052.71312445,19150.1035793576,FALSE
1,196711,"p","2020-01-08 19:27:00",50.6166666666667,TRUE,50.5666666666667,0.0500000000000043,334.972472108397,1.86095817837982,6.69944944216736,3.90772725940324,-9766.50080316874,18973.3267763999,FALSE
1,196711,"p","2020-01-08 19:32:00",50.7,TRUE,50.6166666666667,0.0833333333333002,477.631196823827,1.59210398941339,5.7315743618882,4.06312466390566,-9369.75076978753,18703.8084925039,FALSE
1,196711,"p","2020-01-08 19:37:00",50.7833333333333,TRUE,50.7,0.0833333333333002,394.157498275791,1.31385832758649,4.72988997931137,4.19171830475151,-9055.33854245655,18463.4329640564,FALSE
1,196711,"p","2020-01-08 19:42:00",50.8666666666667,TRUE,50.7833333333333,0.0833333333333997,325.535406425689,1.0851180214181,3.90642487710516,4.29547643073179,-8806.81815970249,18251.161121503,FALSE
1,196711,"p","2020-01-08 19:47:00",50.95,TRUE,50.8666666666667,0.0833333333333002,266.857441643445,0.889524805478505,3.20228929972262,4.37550999606513,-8611.66443067696,18067.6261535353,FALSE
1,196711,"p","2020-01-08 19:52:00",51.0333333333333,TRUE,50.95,0.0833333333333002,213.853103142172,0.712843677140856,2.56623723770708,4.43216143618157,-8460.52764614349,17915.1711835141,FALSE
1,196711,"p","2020-01-08 19:57:00",51.1166666666667,TRUE,51.0333333333333,0.0833333333333997,162.760390787198,0.542534635956896,1.95312468944483,4.46435733620598,-8346.67724098335,17797.9886925133,FALSE
