"Trip","Ptt","locType","Time_absolute","Time_since","off_island","lag1","diff1","Distance","Speed_ms","Speed_kph","Avg_speed","LON","LAT","Start_trip_new"
1,196697,"p","2020-01-06 17:19:00",0.483333333333333,TRUE,0.4,0.083333333333333,117.415139754999,0.391383799183332,1.40898167706,1.40898167706,-15641.6790197989,31487.5545067048,TRUE
1,196697,"p","2020-01-06 17:24:00",0.566666666666667,TRUE,0.483333333333333,0.083333333333334,117.415154431655,0.391383848105512,1.40898185317984,1.40898176511992,-15566.2918022947,31578.1330154109,FALSE
1,196697,"p","2020-01-06 17:29:00",0.65,TRUE,0.566666666666667,0.083333333333333,117.415169118194,0.391383897060648,1.40898202941833,1.40898185321939,-15490.9045847903,31668.7115241143,FALSE
1,196697,"p","2020-01-06 17:34:00",0.733333333333333,TRUE,0.65,0.0833333333333329,117.415183815458,0.391383946051528,1.4089822057855,1.40898194136092,-15415.517367286,31759.2900328272,FALSE
1,196697,"p","2020-01-06 17:39:00",0.816666666666667,TRUE,0.733333333333333,0.083333333333334,117.415198525861,0.391383995086202,1.40898238231033,1.4089820295508,-15340.1301497798,31849.8685415291,FALSE
1,196697,"p","2020-01-06 17:44:00",0.9,TRUE,0.816666666666667,0.083333333333333,117.415213250413,0.391384044168043,1.40898255900496,1.40898211779316,-15264.7429322579,31940.4470502301,FALSE
1,196697,"p","2020-01-06 17:49:00",0.983333333333333,TRUE,0.9,0.0833333333333329,117.415228060556,0.39138409353519,1.40898273672668,1.40898220621223,-15189.3557145966,32031.0255589277,FALSE
1,196697,"p","2020-01-06 17:54:00",1.06666666666667,TRUE,0.983333333333333,0.083333333333337,117.415243533192,0.391384145110624,1.40898292239825,1.40898229573549,-15113.9684956871,32121.604067544,FALSE
1,196697,"p","2020-01-06 17:59:00",1.15,TRUE,1.06666666666667,0.0833333333333299,117.415264817833,0.391384216059459,1.40898317781405,1.40898239374422,-15038.5812656105,32212.1825754256,FALSE
1,196697,"p","2020-01-06 18:04:00",1.23333333333333,TRUE,1.15,0.0833333333333302,117.415338083079,0.391384460276945,1.408984056997,1.40898256006949,-14963.1939356313,32302.7610767486,FALSE
1,196697,"p","2020-01-06 18:09:00",1.31666666666667,TRUE,1.23333333333333,0.0833333333333399,117.415876238326,0.391386254127723,1.4089905148598,1.40898328323225,-14887.8057118827,32393.3395194211,FALSE
1,196697,"p","2020-01-06 18:14:00",1.4,TRUE,1.31666666666667,0.0833333333333299,117.420573648478,0.391401912161609,1.40904688378179,1.40898858327804,-14812.4094921325,32483.9174373886,FALSE
1,196697,"p","2020-01-06 18:19:00",1.48333333333333,TRUE,1.4,0.0833333333333302,117.462496784486,0.391541655948303,1.40954996141389,1.40903176621157,-14736.9417371066,32574.4906610632,FALSE
1,196697,"p","2020-01-06 18:24:00",1.56666666666667,TRUE,1.48333333333333,0.0833333333333399,117.838698486472,0.392795661621541,1.41406438183755,1.40939123875628,-14660.8340002615,32665.0218879198,FALSE
1,196697,"p","2020-01-06 18:29:00",1.65,TRUE,1.56666666666667,0.0833333333333299,121.301797033324,0.404339323444428,1.45562156439994,1.41247326046586,-14579.0007423092,32755.177395168,FALSE
1,196697,"o","2020-01-06 18:33:00",1.71666666666667,TRUE,1.65,0.06666666666667,117.584308335304,0.489934618063744,1.76376462502948,1.43442897075109,-14484.0602668731,32825.3676695353,FALSE
1,196697,"p","2020-01-06 18:34:00",1.73333333333333,TRUE,1.71666666666667,0.0166666666666602,40.3411234065294,0.672352056775752,2.42046740439271,1.49243123155354,-14447.131565817,32842.0495210338,FALSE
1,196697,"p","2020-01-06 18:39:00",1.81666666666667,TRUE,1.73333333333333,0.0833333333333399,247.057929150488,0.823526430501562,2.96469514980562,1.57422367145643,-14212.228153041,32922.1815692442,FALSE
1,196697,"p","2020-01-06 18:44:00",1.9,TRUE,1.81666666666667,0.0833333333333299,266.309843822097,0.887699479407026,3.19571812586529,1.65956548484637,-13956.6187243284,33001.1985789091,FALSE
1,196697,"p","2020-01-06 18:49:00",1.98333333333333,TRUE,1.9,0.0833333333333302,264.046708852768,0.880155696175926,3.16856050623333,1.73501523591572,-13704.1545854109,33082.6137436689,FALSE
1,196697,"o","2020-01-06 18:51:00",2.01666666666667,TRUE,1.98333333333333,0.0333333333333401,99.9466559394208,0.832888799495004,2.99839967818201,1.79517639983316,-13610.4095765929,33118.5643270712,FALSE
1,196697,"p","2020-01-06 18:54:00",2.06666666666667,TRUE,2.01666666666667,0.0499999999999998,137.460965576054,0.763672030978083,2.7492193115211,1.83854198672807,-13486.9839223322,33180.4426080736,FALSE
1,196697,"p","2020-01-06 18:59:00",2.15,TRUE,2.06666666666667,0.0833333333333299,218.306862541377,0.727689541804621,2.61968235049663,1.87250461123974,-13297.7683483935,33291.2005131132,FALSE
1,196697,"p","2020-01-06 19:04:00",2.23333333333333,TRUE,2.15,0.0833333333333299,216.102740134793,0.720342467116005,2.59323288161762,1.90253495583882,-13112.1164476813,33403.6064076888,FALSE
1,196697,"p","2020-01-06 19:09:00",2.31666666666667,TRUE,2.23333333333333,0.0833333333333401,215.859398474756,0.719531328249126,2.59031278169685,1.93004606887314,-12926.8628838252,33516.1965096779,FALSE
1,196697,"p","2020-01-06 19:14:00",2.4,TRUE,2.31666666666667,0.0833333333333299,215.832265305509,0.719440884351725,2.58998718366621,1.95542841944211,-12741.6538448852,33628.8072018076,FALSE
