"Trip","Ptt","locType","Time_absolute","Time_since","off_island","lag1","diff1","Distance","Speed_ms","Speed_kph","Avg_speed","LON","LAT","Start_trip_new"
1,196699,"p","2020-01-07 19:48:00",26.9666666666667,TRUE,26.8833333333333,0.0833333333333997,604.673608072103,2.01557869357207,7.25608329685947,7.25608329685947,-21592.1740798626,23441.5429491905,TRUE
1,196699,"p","2020-01-07 19:53:00",27.05,TRUE,26.9666666666667,0.0833333333333002,412.733373329802,1.37577791109989,4.9528004799596,6.10444188840953,-21321.733170677,23755.3547839974,FALSE
1,196699,"p","2020-01-07 19:58:00",27.1333333333333,TRUE,27.05,0.0833333333333002,268.880031680423,0.896266772268432,3.22656038016635,5.14514805232847,-21157.8572925425,23969.7446378913,FALSE
1,196699,"p","2020-01-07 20:03:00",27.2166666666667,TRUE,27.1333333333333,0.0833333333333997,192.508934592865,0.641696448642371,2.31010721511254,4.43638784302449,-21051.1627110685,24130.7860518405,FALSE
1,196699,"p","2020-01-07 20:08:00",27.3,TRUE,27.2166666666667,0.0833333333333002,152.166541478136,0.507221804927322,1.82599849773836,3.91430997396726,-20975.1524854514,24263.1998727238,FALSE
1,196699,"p","2020-01-07 20:13:00",27.3833333333333,TRUE,27.3,0.0833333333333002,130.894959203432,0.436316530678281,1.57073951044181,3.52371489671302,-20915.6089000116,24380.2507950048,FALSE
1,196699,"p","2020-01-07 20:18:00",27.4666666666667,TRUE,27.3833333333333,0.0833333333333997,119.653900442873,0.398846334809258,1.43584680531333,3.22544802651306,-20864.90261667,24489.0567475641,FALSE
1,196699,"p","2020-01-07 20:23:00",27.55,TRUE,27.4666666666667,0.0833333333333002,113.68801462071,0.378960048735852,1.36425617544907,2.99279904513007,-20818.9394576448,24593.4374481089,FALSE
1,196699,"p","2020-01-07 20:28:00",27.6333333333333,TRUE,27.55,0.0833333333333002,110.508666222614,0.368362220742192,1.32610399467189,2.80761070619027,-20775.5222396308,24695.4427518023,FALSE
1,196699,"p","2020-01-07 20:33:00",27.7166666666667,TRUE,27.6333333333333,0.0833333333333997,108.80899862305,0.362696662076546,1.30570798347557,2.6574204339188,-20733.4718034719,24796.172683928,FALSE
1,196699,"p","2020-01-07 20:38:00",27.8,TRUE,27.7166666666667,0.0833333333333002,107.898167359484,0.359660557865091,1.29477800831433,2.53354384977294,-20692.1553928049,24896.2174107636,FALSE
1,196699,"p","2020-01-07 20:43:00",27.8833333333333,TRUE,27.8,0.0833333333333002,107.408662095477,0.358028873651733,1.28890394514624,2.42982385772071,-20651.2336269723,24995.893235907,FALSE
1,196699,"p","2020-01-07 20:48:00",27.9666666666667,TRUE,27.8833333333333,0.0833333333333997,107.14385067669,0.357146168922015,1.28572620811926,2.34181634621291,-20610.5248185791,25095.3690570943,FALSE
1,196699,"p","2020-01-07 20:53:00",28.05,TRUE,27.9666666666667,0.0833333333333002,106.99764056484,0.356658801882941,1.28397168677859,2.26625601339617,-20569.9323520273,25194.7338762643,FALSE
1,196699,"p","2020-01-07 20:58:00",28.1333333333333,TRUE,28.05,0.0833333333333002,106.91154913456,0.356371830448675,1.28293858961523,2.20070151847744,-20529.4060742647,25294.032367107,FALSE
