"Trip","Ptt","locType","Time_absolute","Time_since","off_island","lag1","diff1","Distance","Speed_ms","Speed_kph","Avg_speed","LON","LAT","Start_trip_new"
1,196706,"o","2020-01-08 08:02:00",39.2,TRUE,39.1666666666667,0.033333333333303,158.405795821556,1.32004829851417,4.752173874651,2.30310419113311,-19083.0264079762,21338.9853648167,TRUE
1,196706,"p","2020-01-08 08:05:00",39.25,TRUE,39.2,0.0499999999999972,115.221968275787,0.640122045976631,2.30443936551587,2.30316488087778,-18967.2746533097,21341.3266641153,FALSE
1,196706,"p","2020-01-08 08:10:00",39.3333333333333,TRUE,39.25,0.0833333333333002,6.77962218989716,0.0225987406329995,0.0813554662787983,2.20656447154739,-18974.0681855529,21340.8236600242,FALSE
1,196706,"p","2020-01-08 11:00:00",42.1666666666667,TRUE,42.0833333333333,0.0833333333333997,1129.62518498635,3.76541728328483,13.5555022198254,2.29904794041158,-16417.259924577,18389.4996650543,FALSE
1,196706,"p","2020-01-08 11:05:00",42.25,TRUE,42.1666666666667,0.0833333333333002,1151.26820097536,3.8375606699194,13.8152184117098,2.6660693397807,-15324.1531411579,18011.6760807357,FALSE
1,196706,"p","2020-01-08 11:10:00",42.3333333333333,TRUE,42.25,0.0833333333333002,1160.31368498873,3.8677122832973,13.9237642198703,3.04477455327582,-14222.2141092092,17631.5848963963,FALSE
1,196706,"p","2020-01-08 11:15:00",42.4166666666667,TRUE,42.3333333333333,0.0833333333333997,1163.6308247572,3.87876941585423,13.9635698970752,3.42556139504046,-13116.9799315501,17250.8235648263,FALSE
1,196706,"p","2020-01-08 11:20:00",42.5,TRUE,42.4166666666667,0.0833333333333002,1163.73936182242,3.87913120607628,13.9648723418746,3.80581265949443,-12011.485052636,16870.4805629328,FALSE
1,196706,"p","2020-01-08 11:25:00",42.5833333333333,TRUE,42.5,0.0833333333333002,1160.72262927643,3.86907543092298,13.9286715513227,4.18434014142088,-10908.5659146987,16491.9620884546,FALSE
1,196706,"p","2020-01-08 11:30:00",42.6666666666667,TRUE,42.5833333333333,0.0833333333333997,1152.29212088882,3.84097373629301,13.8275054506548,4.55955533780639,-9813.01523148847,16118.060065009,FALSE
1,196706,"p","2020-01-08 11:35:00",42.75,TRUE,42.6666666666667,0.0833333333333002,1132.05750347927,3.77352501159908,13.5846900417567,4.92742244912554,-8735.22204737451,15755.0726040589,FALSE
1,196706,"p","2020-01-08 11:40:00",42.8333333333333,TRUE,42.75,0.0833333333333002,1084.72163346255,3.61573877820995,13.0166596015558,5.27835007474554,-7699.06220139869,15417.5874113467,FALSE
1,196706,"p","2020-01-08 11:45:00",42.9166666666667,TRUE,42.8333333333333,0.0833333333333997,974.789534029074,3.24929844676099,11.6974744083396,5.59000254223999,-6760.03199221219,15139.561128174,FALSE
1,196706,"o","2020-01-08 11:48:00",42.9666666666667,TRUE,42.9166666666667,0.0499999999999972,478.571728049074,2.65873182249501,9.57143456098203,5.83827980649855,-6291.64275309722,15030.9119462773,FALSE
1,196706,"p","2020-01-08 11:50:00",43,TRUE,42.9666666666667,0.033333333333303,251.884186188577,2.09903488490672,7.55652558566419,6.02636059502685,-6040.94867469102,14996.1983293477,FALSE
1,196706,"p","2020-01-08 11:55:00",43.0833333333333,TRUE,43,0.0833333333333002,471.245983082598,1.57081994360929,5.65495179699343,6.1573771734123,-5567.51472083555,15004.7734829554,FALSE
1,196706,"p","2020-01-08 12:00:00",43.1666666666667,TRUE,43.0833333333333,0.0833333333333997,368.686521102141,1.22895507033949,4.42423825322217,6.25102812108437,-5206.68544186842,15088.5340436496,FALSE
1,196706,"p","2020-01-08 12:05:00",43.25,TRUE,43.1666666666667,0.0833333333333002,340.196498850515,1.13398832950217,4.0823579862078,6.33381687238135,-4889.018052415,15214.5361989585,FALSE
1,196706,"p","2020-01-08 12:10:00",43.3333333333333,TRUE,43.25,0.0833333333333002,351.788465303231,1.1726282176779,4.22146158364045,6.41988348040989,-4577.8511592521,15381.9185659473,FALSE
1,196706,"p","2020-01-08 12:15:00",43.4166666666667,TRUE,43.3333333333333,0.0833333333333997,411.127332016911,1.37042444005528,4.933527984199,6.52547824021524,-4241.46048660938,15621.2479720571,FALSE
1,196706,"p","2020-01-08 12:20:00",43.5,TRUE,43.4166666666667,0.0833333333333002,569.931709445713,1.8997723648198,6.83918051335128,6.68390006517271,-3828.96433498204,16017.7349160596,FALSE
1,196706,"o","2020-01-08 12:22:00",43.5333333333333,TRUE,43.5,0.033333333333303,317.250001155831,2.64375000963433,9.51750003468359,6.91667386294096,-3621.69813302986,16259.4701485022,FALSE
1,196706,"p","2020-01-08 12:25:00",43.5833333333333,TRUE,43.5333333333333,0.0499999999999972,609.95249088512,3.38862494936197,12.1990498177031,7.22391652017995,-3247.87244804256,16744.2250119159,FALSE
1,196706,"p","2020-01-08 12:30:00",43.6666666666667,TRUE,43.5833333333333,0.0833333333333997,1209.05025100205,4.03016750333696,14.5086030120131,7.59530780039858,-2532.73657168178,17724.434156347,FALSE
1,196706,"p","2020-01-08 12:35:00",43.75,TRUE,43.6666666666667,0.0833333333333002,1202.90070943073,4.00966903143737,14.4348085131745,7.9646523201942,-1811.44347839809,18692.4614588127,FALSE
