"Trip","Ptt","locType","Time_absolute","Time_since","off_island","lag1","diff1","Distance","Speed_ms","Speed_kph","Avg_speed","LON","LAT","Start_trip_new"
1,196709,"p","2020-01-08 05:19:00",36.4833333333333,TRUE,36.4,0.0833333333333002,555.300318606112,1.85100106202111,6.66360382327599,1.37805285400554,-23403.3410942865,25409.9588362597,TRUE
1,196709,"p","2020-01-08 05:24:00",36.5666666666667,TRUE,36.4833333333333,0.0833333333333997,607.041721255251,2.02347240418256,7.28450065505722,1.56858342823301,-23043.9656619818,25901.8721631503,FALSE
1,196709,"p","2020-01-08 05:29:00",36.65,TRUE,36.5666666666667,0.0833333333333002,590.448911069192,1.96816303689809,7.08538693283312,1.74098353775177,-22671.9341721571,26363.1443065571,FALSE
1,196709,"p","2020-01-08 05:34:00",36.7333333333333,TRUE,36.65,0.0833333333333002,503.328793578745,1.67776264526315,6.03994552294734,1.87125511306072,-22313.791341473,26719.5592175811,FALSE
1,196709,"p","2020-01-08 05:39:00",36.8166666666667,TRUE,36.7333333333333,0.0833333333333997,341.217995238756,1.13739331746162,4.09461594286181,1.93664807864311,-22001.0074380553,26859.7136941537,FALSE
1,196709,"o","2020-01-08 05:40:00",36.8333333333333,TRUE,36.8166666666667,0.0166666666666018,54.5610512944062,0.909350854910311,3.27366307767712,1.97484850718694,-21947.6348798455,26847.2115441962,FALSE
1,196709,"o","2020-01-08 05:43:00",36.8833333333333,TRUE,36.8333333333333,0.0499999999999972,180.981176745008,1.00545098191677,3.61962353490037,2.0205367024012,-21811.9652260326,26726.3537341363,FALSE
1,196709,"p","2020-01-08 05:44:00",36.9,TRUE,36.8833333333333,0.0166666666667012,65.1867354919322,1.08644559152995,3.91120412950782,2.10896350392988,-21775.0592928771,26672.3452239939,FALSE
1,196709,"p","2020-01-08 05:49:00",36.9833333333333,TRUE,36.9,0.0833333333333002,335.967177488665,1.11989059162933,4.03160612986558,2.20073478857042,-21639.7575219322,26363.6583988999,FALSE
1,196709,"p","2020-01-08 05:54:00",37.0666666666667,TRUE,36.9833333333333,0.0833333333333997,358.176419484426,1.19392139828047,4.2981170338097,2.29990913115977,-21558.468446527,26013.7329963492,FALSE
1,196709,"p","2020-01-08 05:59:00",37.15,TRUE,37.0666666666667,0.0833333333333002,372.446929562667,1.24148976520939,4.46936315475379,2.40384027446904,-21506.6665554515,25643.8080587107,FALSE
1,196709,"p","2020-01-08 06:04:00",37.2333333333333,TRUE,37.15,0.0833333333333002,376.442912753095,1.25480970917748,4.51731495303894,2.50910335080139,-21470.283836852,25268.0298818011,FALSE
1,196709,"p","2020-01-08 06:09:00",37.3166666666667,TRUE,37.2333333333333,0.0833333333333997,369.670484418395,1.23223494806034,4.43604581301721,2.61210884310155,-21440.7206201196,24898.4689360531,FALSE
