"Trip","Ptt","locType","Time_absolute","Time_since","off_island","lag1","diff1","Distance","Speed_ms","Speed_kph","Avg_speed","LON","LAT","Start_trip_new"
1,196700,"p","2020-01-10 09:27:00",88.6166666666667,TRUE,88.5333333333333,0.0833333333333997,1307.43046353331,4.35810154510756,15.6891655623872,2.34884032487366,-14448.7416429577,20445.8450132415,TRUE
1,196700,"p","2020-01-10 09:32:00",88.7,TRUE,88.6166666666667,0.0833333333333002,1343.39073588182,4.47796911960786,16.1206888305883,2.78996767064807,-15798.5535905065,20436.3386192767,FALSE
1,196700,"p","2020-01-10 09:37:00",88.7833333333333,TRUE,88.7,0.0833333333333002,1162.61056645857,3.87536855486346,13.9513267975084,3.17091319382217,-16966.385493949,20465.4498559364,FALSE
1,196700,"p","2020-01-10 09:42:00",88.8666666666667,TRUE,88.7833333333333,0.0833333333333997,761.675479196039,2.53891826398478,9.1401057503452,3.41830972638139,-17726.202536303,20557.000516998,FALSE
1,196700,"p","2020-01-10 09:47:00",88.95,TRUE,88.8666666666667,0.0833333333333002,209.851772289493,0.699505907631922,2.51822126747492,3.48188290924955,-17834.7088613483,20737.4538930185,FALSE
1,196700,"o","2020-01-10 09:50:00",89,TRUE,88.95,0.0499999999999972,392.392461973671,2.17995812207607,7.84784923947386,3.69364600185277,-17475.9892530585,20900.7791306005,FALSE
1,196700,"p","2020-01-10 09:52:00",89.0333333333333,TRUE,89,0.033333333333303,459.770110047142,3.83141758372967,13.7931033014268,4.07073259934893,-17033.9843454512,21034.9036824016,FALSE
1,196700,"p","2020-01-10 09:57:00",89.1166666666667,TRUE,89.0333333333333,0.0833333333333997,1538.48585409796,5.12828618032244,18.4618302491608,4.57772390852165,-15531.8344003456,21399.3082205808,FALSE
1,196700,"o","2020-01-10 09:58:00",89.1333333333333,TRUE,89.1166666666667,0.0166666666665947,318.234544335214,5.30390907227647,19.0940726601953,5.10254471527561,-15219.3060394415,21466.8200523413,FALSE
1,196700,"p","2020-01-10 10:02:00",89.2,TRUE,89.1333333333333,0.0666666666667055,1154.11934397253,4.80883059988272,17.3117901595778,5.57818526940609,-14081.7258031471,21691.6433923042,FALSE
1,196700,"p","2020-01-10 10:07:00",89.2833333333333,TRUE,89.2,0.0833333333333002,1200.16075101224,4.00053583670906,14.4019290121526,5.97339766976245,-12891.0339912579,21882.3750886816,FALSE
1,196700,"p","2020-01-10 10:12:00",89.3666666666667,TRUE,89.2833333333333,0.0833333333333997,979.281795753572,3.26427265250931,11.7513815490335,6.295474734383,-11913.1136533469,21991.2712304765,FALSE
1,196700,"p","2020-01-10 10:17:00",89.45,TRUE,89.3666666666667,0.0833333333333002,801.375630524087,2.67125210174802,9.61650756629287,6.55884881849927,-11109.0743103647,22034.8898119893,FALSE
1,196700,"p","2020-01-10 10:22:00",89.5333333333333,TRUE,89.45,0.0833333333333002,658.575737092665,2.19525245697642,7.90290884511512,6.77534934304974,-10447.3815211137,22027.0272646181,FALSE
1,196700,"p","2020-01-10 10:27:00",89.6166666666667,TRUE,89.5333333333333,0.0833333333333997,544.338061808823,1.81446020602796,6.53205674170067,6.95463449563874,-9902.52281308949,21979.3021151286,FALSE
