"TimeNum","locType","Ptt","Time","Time_since","Argos_loc_class","Uplink","LON","LAT","mu.x","theta.x","gamma.x","mu.y","theta.y","gamma.y","Time_absolute"
25.9,"p",196709,2020-01-07 18:44:00,25.9,"1",1,-24145.4532714544,22871.0794702511,-24317.43503779,-2535.26385896578,-494.834641133742,22729.1120312733,-2097.89173780409,-409.468048525154,2020-01-07 18:44:00
25.9833333333333,"p",196709,NA,25.9833333333333,NA,NA,NA,NA,-24569.7952249802,-2530.75414950074,-493.954424293931,22520.2565017176,-2095.1156372828,-408.92620202325,2020-01-07 18:49:00
26.0666666666667,"p",196709,NA,26.0666666666667,NA,NA,NA,NA,-24821.2045960735,-2515.625671248,-491.001610134112,22311.9862783904,-2085.80280312147,-407.108499894743,2020-01-07 18:54:00
26.15,"p",196709,NA,26.15,NA,NA,NA,NA,-25070.3751322548,-2484.51317180558,-484.929000764146,22105.0942437827,-2066.65047710352,-403.370304945809,2020-01-07 18:59:00
26.2333333333333,"p",196709,NA,26.2333333333333,NA,NA,NA,NA,-25315.2248218203,-2426.38273159632,-473.582981572459,21900.8620489122,-2030.86636581684,-396.385888684383,2020-01-07 19:04:00
26.3166666666667,"p",196709,NA,26.3166666666667,NA,NA,NA,NA,-25552.1392839463,-2320.61862980874,-452.939754678144,21701.5146451821,-1965.75978181577,-383.678269635528,2020-01-07 19:09:00
26.4,"p",196709,NA,26.4,NA,NA,NA,NA,-25774.6899445342,-2129.71206405838,-415.678323066385,21511.009353544,-1848.24094367214,-360.74076666851,2020-01-07 19:14:00
26.4833333333333,"p",196709,NA,26.4833333333333,NA,NA,NA,NA,-25971.3541708708,-1785.95880835927,-348.584142761375,21336.4393108513,-1636.63228024528,-319.438731474291,2020-01-07 19:19:00
26.5666666666667,"p",196709,NA,26.5666666666667,NA,NA,NA,NA,-26121.4288209585,-1167.44818868203,-227.862663800578,21190.5490194361,-1255.88765201174,-245.124644170886,2020-01-07 19:24:00
26.65,"p",196709,NA,26.65,NA,NA,NA,NA,-26187.6879658759,-54.8279653342352,-10.7007353321058,21096.2541284304,-570.977547275408,-111.44345793871,2020-01-07 19:29:00
26.7333333333333,"p",196709,NA,26.7333333333333,NA,NA,NA,NA,-26103.1808789193,1946.48803394067,379.916822401987,21094.7683672628,660.998577110927,129.014060786032,2020-01-07 19:34:00
26.7666666666667,"o",196709,2020-01-07 19:36:00,26.7666666666667,"B",2,-26096.4329837143,21076.8804032095,-26002.7998429407,3139.44927073547,612.759185701988,21135.1584718532,1395.36524463473,272.34785575906,2020-01-07 19:36:00
26.8166666666667,"p",196709,NA,26.8166666666667,NA,NA,NA,NA,-25764.4006340981,4693.71876085161,916.121739500401,21249.6934038676,2346.32807878074,457.956912312046,2020-01-07 19:39:00
26.9,"p",196709,NA,26.9,NA,NA,NA,NA,-25237.1007676714,5566.58996659556,1086.48902039205,21518.6252984917,2845.41602544011,555.369040336467,2020-01-07 19:44:00
26.9833333333333,"p",196709,NA,26.9833333333333,NA,NA,NA,NA,-24719.2806861652,4497.92231020373,877.906475344507,21775.6684033199,2100.77599924811,410.03017240112,2020-01-07 19:49:00
27,"o",196709,2020-01-07 19:50:00,27,"B",3,-24555.6352290431,21866.2103892168,-24634.1828637555,4030.62650982657,786.699672322521,21814.4969693412,1787.62436427143,348.909225289924,2020-01-07 19:50:00
