"TimeNum","locType","Ptt","Time","Time_since","Argos_loc_class","Uplink","LON","LAT","mu.x","theta.x","gamma.x","mu.y","theta.y","gamma.y","Time_absolute"
0.0333333333333333,"p",196703,2020-01-06 16:52:00,0.0333333333333333,"0",1,-21549.9862633485,15757.7032960819,-22147.0832456478,-161.484174549464,-1388.46328529042,16605.9545359248,239.339278073438,2033.68320709474,2020-01-06 16:52:00
0.116666666666667,"p",196703,NA,0.116666666666667,NA,NA,NA,NA,-22276.2275141305,-161.484174549464,-1387.81402608407,16795.3378891626,239.339278073438,2032.4154038079,2020-01-06 16:57:00
0.2,"p",196703,NA,0.2,NA,NA,NA,NA,-22405.2631175431,-161.484174549464,-1385.84984740981,16984.5090529825,239.339278073438,2028.57996773732,2020-01-06 17:02:00
0.283333333333333,"p",196703,NA,0.283333333333333,NA,NA,NA,NA,-22534.0786458073,-161.484174549464,-1382.52113179194,17173.2504778109,239.339278073438,2022.08001123296,2020-01-06 17:07:00
0.366666666666667,"p",196703,NA,0.366666666666667,NA,NA,NA,NA,-22662.5571294863,-161.484174549464,-1377.74379193815,17361.3337583595,239.339278073438,2012.75133770813,2020-01-06 17:12:00
0.45,"p",196703,NA,0.45,NA,NA,NA,NA,-22790.5730849988,-161.484174549464,-1371.39714659515,17548.5138638369,239.339278073438,2000.35829383962,2020-01-06 17:17:00
0.533333333333333,"p",196703,NA,0.533333333333333,NA,NA,NA,NA,-22917.9893447548,-161.484174549464,-1363.32087199746,17734.5229481819,239.339278073438,1984.5878166861,2020-01-06 17:22:00
0.616666666666667,"p",196703,NA,0.616666666666667,NA,NA,NA,NA,-23044.6535921407,-161.484174549464,-1353.31095189957,17919.0635839545,239.339278073438,1965.04152534807,2020-01-06 17:27:00
0.7,"p",196703,NA,0.7,NA,NA,NA,NA,-23170.3945138212,-161.484174549464,-1341.11452388434,18101.8012489679,239.339278073438,1941.22565739532,2020-01-06 17:32:00
0.783333333333333,"p",196703,NA,0.783333333333333,NA,NA,NA,NA,-23295.0174721617,-161.484174549464,-1326.42349175937,18282.3558758618,239.339278073438,1912.53859584411,2020-01-06 17:37:00
0.866666666666667,"p",196703,NA,0.866666666666667,NA,NA,NA,NA,-23418.2995884522,-161.484174549464,-1308.8667426829,18460.2922511522,239.339278073438,1878.25567160083,2020-01-06 17:42:00
0.95,"p",196703,NA,0.95,NA,NA,NA,NA,-23539.984112727,-161.484174549464,-1288.00077241462,18635.1090212235,239.339278073438,1837.51085746386,2020-01-06 17:47:00
