"TimeNum","locType","Ptt","Time","Time_since","Argos_loc_class","Uplink","optional","LON","LAT","mu.x","theta.x","gamma.x","mu.y","theta.y","gamma.y","Time_absolute"
1.7,"p",196698,2020-01-06 18:32:00,1.7,"1",2,TRUE,-22945.2437361475,20984.6973651182,-22947.7125442687,-226.252188443921,-0.00000000604191035942401,20984.9830396509,26.180700229835,0.000000000699140930646615,2020-01-06 18:32:00
1.78333333333333,"p",196698,NA,1.78333333333333,NA,NA,TRUE,NA,NA,-22966.5668933062,-226.252188443922,-0.0000000060419100707786,20987.1647646701,26.1807002298351,0.000000000699141045229654,2020-01-06 18:37:00
1.86666666666667,"p",196698,NA,1.86666666666667,NA,NA,TRUE,NA,NA,-22985.4212423437,-226.252188443921,-0.00000000604190917805859,20989.3464896893,26.1807002298351,0.000000000699141399611079,2020-01-06 18:42:00
1.95,"p",196698,NA,1.95,NA,NA,TRUE,NA,NA,-23004.2755913812,-226.252188443921,-0.00000000604190759842732,20991.5282147085,26.1807002298351,0.000000000699142026674404,2020-01-06 18:47:00
2.03333333333333,"p",196698,NA,2.03333333333333,NA,NA,TRUE,NA,NA,-23023.1299404187,-226.252188443922,-0.00000000604190518530876,20993.7099397277,26.1807002298351,0.000000000699142984605651,2020-01-06 18:52:00
2.11666666666667,"p",196698,NA,2.11666666666667,NA,NA,TRUE,NA,NA,-23041.9842894562,-226.252188443922,-0.0000000060419017147865,20995.891664747,26.1807002298351,0.000000000699144362292507,2020-01-06 18:57:00
2.2,"p",196698,NA,2.2,NA,NA,TRUE,NA,NA,-23060.8386384937,-226.252188443921,-0.00000000604189686482626,20998.0733897662,26.1807002298351,0.000000000699146287572327,2020-01-06 19:02:00
2.28333333333333,"p",196698,NA,2.28333333333333,NA,NA,TRUE,NA,NA,-23079.6929875312,-226.252188443922,-0.00000000604189018539392,21000.2551147854,26.1807002298351,0.00000000069914893909433,2020-01-06 19:07:00
2.36666666666667,"p",196698,NA,2.36666666666667,NA,NA,TRUE,NA,NA,-23098.5473365687,-226.252188443922,-0.00000000604188105669626,21002.4368398046,26.1807002298351,0.000000000699152562896693,2020-01-06 19:12:00
2.45,"p",196698,NA,2.45,NA,NA,TRUE,NA,NA,-23117.4016856062,-226.252188443921,-0.00000000604186863166956,21004.6185648238,26.1807002298351,0.000000000699157495236751,2020-01-06 19:17:00
2.53333333333333,"p",196698,NA,2.53333333333333,NA,NA,TRUE,NA,NA,-23136.2560346437,-226.252188443922,-0.00000000604185175737941,21006.800289843,26.1807002298351,0.000000000699164193792755,2020-01-06 19:22:00
2.61666666666667,"p",196698,NA,2.61666666666667,NA,NA,TRUE,NA,NA,-23155.1103836812,-226.252188443922,-0.00000000604182886803849,21008.9820148622,26.1807002298351,0.000000000699173280132432,2020-01-06 19:27:00
2.7,"p",196698,NA,2.7,NA,NA,TRUE,NA,NA,-23173.9647327187,-226.252188443921,-0.00000000604179783971507,21011.1637398814,26.1807002298351,0.000000000699185597389061,2020-01-06 19:32:00
2.78333333333333,"p",196698,NA,2.78333333333333,NA,NA,TRUE,NA,NA,-23192.8190817562,-226.252188443921,-0.00000000604175579325065,21013.3454649006,26.1807002298351,0.00000000069920228849691,2020-01-06 19:37:00
2.86666666666667,"p",196698,NA,2.86666666666667,NA,NA,TRUE,NA,NA,-23211.6734307937,-226.252188443922,-0.0000000060416988270991,21015.5271899199,26.1807002298351,0.00000000069922490224559,2020-01-06 19:42:00
2.95,"p",196698,NA,2.95,NA,NA,TRUE,NA,NA,-23230.5277798312,-226.252188443922,-0.0000000060416216552971,21017.7089149391,26.1807002298351,0.000000000699255536994262,2020-01-06 19:47:00
3.03333333333333,"p",196698,NA,3.03333333333333,NA,NA,TRUE,NA,NA,-23249.3821288687,-226.252188443921,-0.00000000604151711697276,21019.8906399583,26.1807002298351,0.000000000699297035381109,2020-01-06 19:52:00
3.11666666666667,"p",196698,NA,3.11666666666667,NA,NA,TRUE,NA,NA,-23268.2364779062,-226.252188443922,-0.00000000604137551187894,21022.0723649775,26.1807002298351,0.000000000699353248095437,2020-01-06 19:57:00
3.2,"p",196698,NA,3.2,NA,NA,TRUE,NA,NA,-23287.0908269437,-226.252188443922,-0.00000000604118370029477,21024.2540899967,26.1807002298351,0.000000000699429391188138,2020-01-06 20:02:00
3.28333333333333,"p",196698,NA,3.28333333333333,NA,NA,TRUE,NA,NA,-23305.9451759812,-226.252188443921,-0.00000000604092388377381,21026.4358150159,26.1807002298351,0.000000000699532530075846,2020-01-06 20:07:00
3.36666666666667,"p",196698,NA,3.36666666666667,NA,NA,TRUE,NA,NA,-23324.7995250187,-226.252188443922,-0.00000000604057195360307,21028.6175400351,26.1807002298351,0.000000000699672235150133,2020-01-06 20:12:00
3.45,"p",196698,NA,3.45,NA,NA,TRUE,NA,NA,-23343.6538740562,-226.252188443922,-0.00000000604009525372414,21030.7992650543,26.1807002298351,0.000000000699861469826593,2020-01-06 20:17:00
3.53333333333333,"p",196698,NA,3.53333333333333,NA,NA,TRUE,NA,NA,-23362.5082230937,-226.252188443921,-0.0000000060394495505351,21032.9809900735,26.1807002298351,0.000000000700117793437047,2020-01-06 20:22:00
3.61666666666667,"p",196698,NA,3.61666666666667,NA,NA,TRUE,NA,NA,-23381.3625721312,-226.252188443922,-0.00000000603857492839697,21035.1627150928,26.1807002298351,0.000000000700464990582781,2020-01-06 20:27:00
3.7,"p",196698,NA,3.7,NA,NA,TRUE,NA,NA,-23400.2169211687,-226.252188443922,-0.0000000060373902299837,21037.344440112,26.1807002298351,0.000000000700935278138643,2020-01-06 20:32:00
