"TimeNum","locType","Ptt","Time","Time_since","Argos_loc_class","Uplink","LON","LAT","mu.x","theta.x","gamma.x","mu.y","theta.y","gamma.y","Time_absolute"
1.7,"p",196714,2020-01-06 18:32:00,1.7,"1",1,-24017.8736150666,21423.9474123497,-24150.2594156714,-0.32783731497189,-660.24354923722,21591.6544208408,0.411735517008486,829.209204327498,2020-01-06 18:32:00
1.78333333333333,"p",196714,NA,1.78333333333333,NA,NA,NA,NA,-24205.3070312174,-0.32783731497189,-660.24354923722,21660.7894991612,0.411735517008486,829.209204327498,2020-01-06 18:37:00
1.86666666666667,"p",196714,NA,1.86666666666667,NA,NA,NA,NA,-24260.3546467634,-0.327837314971499,-660.243549236432,21729.9245774816,0.411735517007906,829.209204326329,2020-01-06 18:42:00
1.95,"p",196714,NA,1.95,NA,NA,NA,NA,-24315.4022622427,-0.327837311339135,-660.243541921068,21799.0596557029,0.411735511617445,829.209193470262,2020-01-06 18:47:00
2.03333333333333,"p",196714,NA,2.03333333333333,NA,NA,NA,NA,-24370.4492578929,-0.327803582192688,-660.175613496918,21868.1938140922,0.411685457258519,829.108387073368,2020-01-06 18:52:00
2.11666666666667,"p",196714,2020-01-06 18:57:00,2.11666666666667,"1",2,-24677.2773374478,22310.9733822218,-24419.7406941133,-0.0146038680127057,-29.4112634802644,21928.7866701405,-0.0531057562846732,-106.951623299275,2020-01-06 18:57:00
2.2,"p",196714,NA,2.2,NA,NA,NA,NA,-24375.3535691176,0.298595846167276,601.353086536389,21850.359692583,-0.517896969827865,-1043.01163367192,2020-01-06 19:02:00
2.28333333333333,"p",196714,NA,2.28333333333333,NA,NA,NA,NA,-24325.2108846921,0.298629575313724,601.421014960539,21763.3914126844,-0.517947024186791,-1043.11244006881,2020-01-06 19:07:00
2.36666666666667,"p",196714,NA,2.36666666666667,NA,NA,NA,NA,-24275.0675804376,0.298629578946088,601.421022275903,21676.4222129538,-0.517947029577252,-1043.11245092488,2020-01-06 19:12:00
2.45,"p",196714,NA,2.45,NA,NA,NA,NA,-24224.9242761163,0.298629578946479,601.421022276691,21589.4530131242,-0.517947029577833,-1043.11245092605,2020-01-06 19:17:00
2.53333333333333,"p",196714,NA,2.53333333333333,NA,NA,NA,NA,-24174.780971795,0.298629578946479,601.421022276691,21502.4838132945,-0.517947029577833,-1043.11245092605,2020-01-06 19:22:00
2.61666666666667,"p",196714,NA,2.61666666666667,NA,NA,NA,NA,-24124.6376674737,0.298629578946479,601.421022276691,21415.5146134649,-0.517947029577833,-1043.11245092605,2020-01-06 19:27:00
2.7,"p",196714,NA,2.7,NA,NA,NA,NA,-24074.4943631524,0.298629578946479,601.421022276691,21328.5454136353,-0.517947029577833,-1043.11245092605,2020-01-06 19:32:00
2.78333333333333,"p",196714,NA,2.78333333333333,NA,NA,NA,NA,-24024.3510588311,0.298629578946479,601.421022276691,21241.5762138056,-0.517947029577833,-1043.11245092605,2020-01-06 19:37:00
