"TimeNum","locType","Ptt","Time","Time_since","Argos_loc_class","Uplink","optional","LON","LAT","mu.x","theta.x","gamma.x","mu.y","theta.y","gamma.y","Time_absolute"
66.6833333333333,"p",196710,NA,66.6833333333333,NA,NA,TRUE,NA,NA,-17260.9648846588,89.3503974222543,2795.15514262192,24987.0120426329,-18.3954087872488,-575.464944261172,2020-01-09 11:31:00
66.7666666666667,"p",196710,NA,66.7666666666667,NA,NA,TRUE,NA,NA,-17020.5894229885,89.3503974222543,2795.15514262192,24937.5236798789,-18.3954087872488,-575.464944261172,2020-01-09 11:36:00
66.85,"p",196710,NA,66.85,NA,NA,TRUE,NA,NA,-16780.2139613181,89.3503974222543,2795.15514262192,24888.0353171248,-18.3954087872488,-575.464944261172,2020-01-09 11:41:00
66.9333333333333,"p",196710,NA,66.9333333333333,NA,NA,TRUE,NA,NA,-16539.8384996477,89.3503974222543,2795.15514262192,24838.5469543708,-18.3954087872488,-575.464944261172,2020-01-09 11:46:00
67.0166666666667,"p",196710,NA,67.0166666666667,NA,NA,TRUE,NA,NA,-16299.4630379774,89.3503974222543,2795.15514262192,24789.0585916167,-18.3954087872488,-575.464944261172,2020-01-09 11:51:00
67.1,"p",196710,NA,67.1,NA,NA,TRUE,NA,NA,-16059.0875763071,89.3503974222543,2795.15514262192,24739.5702288627,-18.3954087872488,-575.464944261172,2020-01-09 11:56:00
67.1833333333333,"p",196710,NA,67.1833333333333,NA,NA,TRUE,NA,NA,-15818.7121146367,89.3503974222543,2795.15514262192,24690.0818661087,-18.3954087872488,-575.464944261172,2020-01-09 12:01:00
67.2666666666667,"p",196710,NA,67.2666666666667,NA,NA,TRUE,NA,NA,-15578.3366529664,89.3503974222543,2795.15514262192,24640.5935033546,-18.3954087872488,-575.464944261172,2020-01-09 12:06:00
67.35,"p",196710,NA,67.35,NA,NA,TRUE,NA,NA,-15337.961191296,89.3503974222543,2795.15514262192,24591.1051406006,-18.3954087872488,-575.464944261172,2020-01-09 12:11:00
67.4333333333333,"p",196710,NA,67.4333333333333,NA,NA,TRUE,NA,NA,-15097.5857296257,89.3503974222543,2795.15514262192,24541.6167778466,-18.3954087872488,-575.464944261172,2020-01-09 12:16:00
67.5166666666667,"p",196710,NA,67.5166666666667,NA,NA,TRUE,NA,NA,-14857.2102679553,89.3503974222543,2795.15514262192,24492.1284150925,-18.3954087872488,-575.464944261172,2020-01-09 12:21:00
67.6,"p",196710,NA,67.6,NA,NA,TRUE,NA,NA,-14616.834806285,89.3503974222543,2795.15514262192,24442.6400523385,-18.3954087872488,-575.464944261172,2020-01-09 12:26:00
67.6833333333333,"p",196710,NA,67.6833333333333,NA,NA,TRUE,NA,NA,-14376.4593446146,89.3503974222543,2795.15514262192,24393.1516895845,-18.3954087872488,-575.464944261172,2020-01-09 12:31:00
67.7666666666667,"p",196710,NA,67.7666666666667,NA,NA,TRUE,NA,NA,-14136.0838829443,89.3503974222543,2795.15514262192,24343.6633268304,-18.3954087872488,-575.464944261172,2020-01-09 12:36:00
67.85,"p",196710,NA,67.85,NA,NA,TRUE,NA,NA,-13895.7084212739,89.3503974222543,2795.15514262192,24294.1749640764,-18.3954087872488,-575.464944261172,2020-01-09 12:41:00
67.9333333333333,"p",196710,NA,67.9333333333333,NA,NA,TRUE,NA,NA,-13655.3329596036,89.3503974222543,2795.15514262192,24244.6866013224,-18.3954087872488,-575.464944261172,2020-01-09 12:46:00
68.0166666666667,"p",196710,NA,68.0166666666667,NA,NA,TRUE,NA,NA,-13414.9574979332,89.3503974222543,2795.15514262192,24195.1982385683,-18.3954087872488,-575.464944261172,2020-01-09 12:51:00
