"Trip","Ptt","locType","Time_absolute","Time_since","off_island","lag1","diff1","Start_trip","optional","Distance","Speed_ms","Speed_kph","Avg_speed","LON","LAT","optional.1","Start_trip_new","optional.2"
1,196712,"p","2020-01-07 10:37:00",17.7833333333333,TRUE,17.7,0.0833333333333002,FALSE,TRUE,695.554684159479,2.31851561386585,8.34665620991707,8.34665620991707,-23047.1634026153,23377.1919442374,TRUE,TRUE,TRUE
1,196712,"p","2020-01-07 10:42:00",17.8666666666667,TRUE,17.7833333333333,0.0833333333333997,FALSE,TRUE,695.555341702144,2.31851780567197,8.34666410041908,8.34666015516808,-22909.8931573369,24061.1722792306,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 10:47:00",17.95,TRUE,17.8666666666667,0.0833333333333002,FALSE,TRUE,695.556001400464,2.31852000466913,8.34667201680888,8.34666410904835,-22772.6229120586,24745.1526142428,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 10:52:00",18.0333333333333,TRUE,17.95,0.0833333333333002,FALSE,TRUE,695.55666324954,2.31852221083272,8.3466799589978,8.34666807153571,-22635.3526667803,25429.1329492455,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 10:57:00",18.1166666666667,TRUE,18.0333333333333,0.0833333333333997,FALSE,TRUE,692.978044027611,2.30992681342353,8.31573652832471,8.34048176289351,-22498.2956078504,26110.5177244104,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:02:00",18.2,TRUE,18.1166666666667,0.0833333333333002,FALSE,TRUE,226.652818313052,0.755509394377139,2.7198338197577,7.40370710570421,-22400.3489544863,26315.7303703782,TRUE,FALSE,TRUE
1,196712,"o","2020-01-07 11:05:00",18.25,TRUE,18.2,0.0500000000000007,FALSE,TRUE,134.627720529783,0.747931780721004,2.69255441059562,6.73068529211727,-22341.3438301986,26437.2265452053,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:07:00",18.2833333333333,TRUE,18.25,0.0333333333332995,FALSE,TRUE,99.8780212612663,0.832316843844731,2.99634063784103,6.26389221033274,-22275.5355794368,26512.8522449282,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:12:00",18.3666666666667,TRUE,18.2833333333333,0.0833333333333997,FALSE,TRUE,250.152540990707,0.833841803301693,3.0018304918861,5.90144090828311,-22110.1023423354,26701.7313021079,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:17:00",18.45,TRUE,18.3666666666667,0.0833333333333002,FALSE,TRUE,250.152602821399,0.833842009404996,3.00183123385799,5.6114799408406,-21944.6691052342,26890.6103592944,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:22:00",18.5333333333333,TRUE,18.45,0.0833333333333002,FALSE,TRUE,250.15266474732,0.83384221582473,3.00183197696903,5.37423921685227,-21779.2358681329,27079.4894164787,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:27:00",18.6166666666667,TRUE,18.5333333333333,0.0833333333333997,FALSE,TRUE,250.152726777839,0.833842422592134,3.00183272133168,5.17653867555889,-21613.8026310318,27268.3684736607,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:32:00",18.7,TRUE,18.6166666666667,0.0833333333333002,FALSE,TRUE,250.152788905516,0.833842629685385,3.00183346686739,5.0092536595057,-21448.3693939306,27457.2475308379,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:37:00",18.7833333333333,TRUE,18.7,0.0833333333333002,FALSE,TRUE,250.152851138664,0.83384283712921,3.00183421366516,4.86586655623137,-21282.9361568292,27646.1265880095,TRUE,FALSE,TRUE
1,196712,"o","2020-01-07 11:41:00",18.85,TRUE,18.7833333333333,0.066666666666702,FALSE,TRUE,199.582728942624,0.831594703927158,2.99374093413777,4.74105818142513,-21155.3935613756,27800.5901726256,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:42:00",18.8666666666667,TRUE,18.85,0.0166666666666977,FALSE,TRUE,211.303963432631,3.52173272387062,12.6782378059342,5.23713190795695,-21295.6892395132,27959.6449327176,TRUE,FALSE,TRUE
1,196712,"o","2020-01-07 11:43:00",18.8833333333333,TRUE,18.8666666666667,0.0166666666666018,FALSE,TRUE,213.698441431282,3.56164069053524,12.8219064859269,5.68329511842577,-21437.1234081069,28120.8974810453,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:47:00",18.95,TRUE,18.8833333333333,0.0666666666666984,FALSE,TRUE,478.644763660249,1.99435318191676,7.17967145490032,5.7664271371188,-21477.3546217812,28599.2384457528,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:52:00",19.0333333333333,TRUE,18.95,0.0833333333333002,FALSE,TRUE,596.497341753286,1.98832447251174,7.15796810104228,5.83966613522004,-21523.0617591852,29195.7114633946,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 11:57:00",19.1166666666667,TRUE,19.0333333333333,0.0833333333333997,FALSE,TRUE,596.497860998846,1.98832620332791,7.15797433198046,5.90558154505806,-21568.7688965888,29792.1844810426,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:02:00",19.2,TRUE,19.1166666666667,0.0833333333333002,FALSE,TRUE,596.498381600286,1.98832793866841,7.15798057920628,5.96521959430321,-21614.4760339928,30388.6574986887,TRUE,FALSE,TRUE
1,196712,"o","2020-01-07 12:06:00",19.2666666666667,TRUE,19.2,0.066666666666702,FALSE,TRUE,477.7696504628,1.99070687692728,7.1665447569382,6.01982528351389,-21649.5752297726,30866.5193846299,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:07:00",19.2833333333333,TRUE,19.2666666666667,0.0166666666665982,FALSE,TRUE,150.016702373175,2.50027837289652,9.00100214242748,6.14944166868405,-21605.7882771098,31010.481365001,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:12:00",19.3666666666667,TRUE,19.2833333333333,0.0833333333333997,FALSE,TRUE,755.488048067007,2.51829349355469,9.06585657679687,6.27095895652208,-21379.5209431576,31733.7086259986,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:17:00",19.45,TRUE,19.3666666666667,0.0833333333333002,FALSE,TRUE,755.488825063858,2.5182960835472,9.06586590076991,6.382755234292,-21153.2536091921,32456.9358870002,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:22:00",19.5333333333333,TRUE,19.45,0.0833333333333002,FALSE,TRUE,755.489604807372,2.51829868269224,9.06587525769207,6.48595215826892,-20926.986275227,33180.1631479919,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:27:00",19.6166666666667,TRUE,19.5333333333333,0.0833333333333997,FALSE,TRUE,755.490387313238,2.51830129104212,9.06588464775164,6.58150521343495,-20700.7189412615,33903.3904089916,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:32:00",19.7,TRUE,19.6166666666667,0.0833333333333002,FALSE,TRUE,755.491172580393,2.51830390860231,9.06589407096832,6.67023338691828,-20474.4516072962,34626.6176699872,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:37:00",19.7833333333333,TRUE,19.7,0.0833333333333002,FALSE,TRUE,755.491960609742,2.51830653536681,9.06590352732052,6.75284270210457,-20248.1842733308,35349.8449309875,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:42:00",19.8666666666667,TRUE,19.7833333333333,0.0833333333333997,FALSE,TRUE,755.49275139904,2.51830917132813,9.06591301678126,6.82994504592712,-20021.9169393658,36073.0721919761,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:47:00",19.95,TRUE,19.8666666666667,0.0833333333333002,FALSE,TRUE,755.493544954741,2.5183118165168,9.06592253946049,6.90207335217014,-19795.6496054002,36796.2994529773,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:52:00",20.0333333333333,TRUE,19.95,0.0833333333333002,FALSE,TRUE,755.494341267569,2.5183144708929,9.06593209521444,6.96969393789027,-19569.3822714348,37519.526713967,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 12:57:00",20.1166666666667,TRUE,20.0333333333333,0.0833333333333997,FALSE,TRUE,755.495140343858,2.51831713447752,9.06594168411908,7.0332165968669,-19343.1149374696,38242.7539749653,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:02:00",20.2,TRUE,20.1166666666667,0.0833333333333002,FALSE,TRUE,755.495942185725,2.51831980728675,9.06595130623231,7.09300291184824,-19116.8476035041,38965.9812359735,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:07:00",20.2833333333333,TRUE,20.2,0.0833333333333002,FALSE,TRUE,755.496746781472,2.51832248927258,9.06596096138128,7.14937314183489,-18890.5802695389,39689.2084969626,TRUE,FALSE,TRUE
1,196712,"o","2020-01-07 13:10:00",20.3333333333333,TRUE,20.2833333333333,0.0500000000000007,FALSE,TRUE,450.156942252319,2.50087190140174,9.00313884504626,7.20086663359077,-18757.5835667877,40120.7014013271,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:12:00",20.3666666666667,TRUE,20.3333333333333,0.0333333333333989,FALSE,TRUE,156.536748576715,1.30447290480339,4.6961024572922,7.09946236268452,-18869.3311291898,40231.1741905479,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:17:00",20.45,TRUE,20.3666666666667,0.0833333333333002,FALSE,TRUE,392.04808648662,1.30682695495592,4.70457703784131,6.99829327761291,-19155.609279265,40501.2475329941,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:22:00",20.5333333333333,TRUE,20.45,0.0833333333333002,FALSE,TRUE,392.048261441997,1.30682753814051,4.70457913730584,6.89712403096005,-19441.8874293403,40771.3208754478,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:27:00",20.6166666666667,TRUE,20.5333333333333,0.0833333333333997,FALSE,TRUE,392.048436786068,1.30682812261919,4.70458124142907,6.7959546221387,-19728.1655794156,41041.3942179026,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:32:00",20.7,TRUE,20.6166666666667,0.0833333333333002,FALSE,TRUE,392.048612514161,1.30682870838106,4.70458335017181,6.69564481163445,-20014.4437294907,41311.4675603505,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:37:00",20.7833333333333,TRUE,20.7,0.0833333333333002,FALSE,TRUE,392.048788636516,1.30682929545557,4.70458546364006,6.75077680174229,-20300.7218795661,41581.5409028011,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:42:00",20.8666666666667,TRUE,20.7833333333333,0.0833333333333997,FALSE,TRUE,392.048965147917,1.30682988382535,4.70458758177126,6.80666661205273,-20587.0000296413,41851.6142452493,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:47:00",20.95,TRUE,20.8666666666667,0.0833333333333002,FALSE,TRUE,392.049142048146,1.30683047349434,4.70458970457963,6.85411797501769,-20873.2781797165,42121.6875876959,TRUE,FALSE,TRUE
1,196712,"p","2020-01-07 13:52:00",21.0333333333333,TRUE,20.95,0.0833333333333002,FALSE,TRUE,392.049319338117,1.30683106446091,4.70459183205928,6.90141690113361,-21159.5563297918,42391.7609301438,TRUE,FALSE,TRUE
