"Trip","Ptt","locType","Time_absolute","Time_since","off_island","lag1","diff1","Start_trip","optional","Distance","Speed_ms","Speed_kph","Avg_speed","LON","LAT","optional.1","Start_trip_new","optional.2"
1,196697,"p","2020-01-06 17:19:00",0.483333333333333,TRUE,0.4,0.083333333333333,FALSE,TRUE,117.415139754999,0.391383799183332,1.40898167706,1.40898167706,-15641.6790197989,31487.5545067048,TRUE,TRUE,TRUE
1,196697,"p","2020-01-06 17:24:00",0.566666666666667,TRUE,0.483333333333333,0.083333333333334,FALSE,TRUE,117.415154431655,0.391383848105512,1.40898185317984,1.40898176511992,-15566.2918022947,31578.1330154109,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 17:29:00",0.65,TRUE,0.566666666666667,0.083333333333333,FALSE,TRUE,117.415169118194,0.391383897060648,1.40898202941833,1.40898185321939,-15490.9045847903,31668.7115241143,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 17:34:00",0.733333333333333,TRUE,0.65,0.0833333333333329,FALSE,TRUE,117.415183815458,0.391383946051528,1.4089822057855,1.40898194136092,-15415.517367286,31759.2900328272,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 17:39:00",0.816666666666667,TRUE,0.733333333333333,0.083333333333334,FALSE,TRUE,117.415198525861,0.391383995086202,1.40898238231033,1.4089820295508,-15340.1301497798,31849.8685415291,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 17:44:00",0.9,TRUE,0.816666666666667,0.083333333333333,FALSE,TRUE,117.415213250413,0.391384044168043,1.40898255900496,1.40898211779316,-15264.7429322579,31940.4470502301,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 17:49:00",0.983333333333333,TRUE,0.9,0.0833333333333329,FALSE,TRUE,117.415228060556,0.39138409353519,1.40898273672668,1.40898220621223,-15189.3557145966,32031.0255589277,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 17:54:00",1.06666666666667,TRUE,0.983333333333333,0.083333333333337,FALSE,TRUE,117.415243533192,0.391384145110624,1.40898292239825,1.40898229573549,-15113.9684956871,32121.604067544,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 17:59:00",1.15,TRUE,1.06666666666667,0.0833333333333299,FALSE,TRUE,117.415264817833,0.391384216059459,1.40898317781405,1.40898239374422,-15038.5812656105,32212.1825754256,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:04:00",1.23333333333333,TRUE,1.15,0.0833333333333302,FALSE,TRUE,117.415338083079,0.391384460276945,1.408984056997,1.40898256006949,-14963.1939356313,32302.7610767486,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:09:00",1.31666666666667,TRUE,1.23333333333333,0.0833333333333399,FALSE,TRUE,117.415876238326,0.391386254127723,1.4089905148598,1.40898328323225,-14887.8057118827,32393.3395194211,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:14:00",1.4,TRUE,1.31666666666667,0.0833333333333299,FALSE,TRUE,117.420573648478,0.391401912161609,1.40904688378179,1.40898858327804,-14812.4094921325,32483.9174373886,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:19:00",1.48333333333333,TRUE,1.4,0.0833333333333302,FALSE,TRUE,117.462496784486,0.391541655948303,1.40954996141389,1.40903176621157,-14736.9417371066,32574.4906610632,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:24:00",1.56666666666667,TRUE,1.48333333333333,0.0833333333333399,FALSE,TRUE,117.838698486472,0.392795661621541,1.41406438183755,1.40939123875628,-14660.8340002615,32665.0218879198,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:29:00",1.65,TRUE,1.56666666666667,0.0833333333333299,FALSE,TRUE,121.301797033324,0.404339323444428,1.45562156439994,1.41247326046586,-14579.0007423092,32755.177395168,TRUE,FALSE,TRUE
1,196697,"o","2020-01-06 18:33:00",1.71666666666667,TRUE,1.65,0.06666666666667,FALSE,TRUE,117.584308335304,0.489934618063744,1.76376462502948,1.43442897075109,-14484.0602668731,32825.3676695353,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:34:00",1.73333333333333,TRUE,1.71666666666667,0.0166666666666602,FALSE,TRUE,40.3411234065294,0.672352056775752,2.42046740439271,1.49243123155354,-14447.131565817,32842.0495210338,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:39:00",1.81666666666667,TRUE,1.73333333333333,0.0833333333333399,FALSE,TRUE,247.057929150488,0.823526430501562,2.96469514980562,1.57422367145643,-14212.228153041,32922.1815692442,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:44:00",1.9,TRUE,1.81666666666667,0.0833333333333299,FALSE,TRUE,266.309843822097,0.887699479407026,3.19571812586529,1.65956548484637,-13956.6187243284,33001.1985789091,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:49:00",1.98333333333333,TRUE,1.9,0.0833333333333302,FALSE,TRUE,264.046708852768,0.880155696175926,3.16856050623333,1.73501523591572,-13704.1545854109,33082.6137436689,TRUE,FALSE,TRUE
1,196697,"o","2020-01-06 18:51:00",2.01666666666667,TRUE,1.98333333333333,0.0333333333333401,FALSE,TRUE,99.9466559394208,0.832888799495004,2.99839967818201,1.79517639983316,-13610.4095765929,33118.5643270712,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:54:00",2.06666666666667,TRUE,2.01666666666667,0.0499999999999998,FALSE,TRUE,137.460965576054,0.763672030978083,2.7492193115211,1.83854198672807,-13486.9839223322,33180.4426080736,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 18:59:00",2.15,TRUE,2.06666666666667,0.0833333333333299,FALSE,TRUE,218.306862541377,0.727689541804621,2.61968235049663,1.87250461123974,-13297.7683483935,33291.2005131132,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:04:00",2.23333333333333,TRUE,2.15,0.0833333333333299,FALSE,TRUE,216.102740134793,0.720342467116005,2.59323288161762,1.90253495583882,-13112.1164476813,33403.6064076888,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:09:00",2.31666666666667,TRUE,2.23333333333333,0.0833333333333401,FALSE,TRUE,215.859398474756,0.719531328249126,2.59031278169685,1.93004606887314,-12926.8628838252,33516.1965096779,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:14:00",2.4,TRUE,2.31666666666667,0.0833333333333299,FALSE,TRUE,215.832265305509,0.719440884351725,2.58998718366621,1.95542841944211,-12741.6538448852,33628.8072018076,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:19:00",2.48333333333333,TRUE,2.4,0.0833333333333299,FALSE,TRUE,215.82926190586,0.719430873019562,2.58995114287042,1.97892926105056,-12556.4497828102,33741.4201954555,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:24:00",2.56666666666667,TRUE,2.48333333333333,0.0833333333333401,FALSE,TRUE,215.828955236961,0.719429850789811,2.58994746284332,2.00075133968602,-12371.2462770492,33854.0334463635,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:29:00",2.65,TRUE,2.56666666666667,0.0833333333333299,FALSE,TRUE,215.828949965905,0.719429833219713,2.58994739959097,2.02106844519998,-12186.0428336035,33966.6467260412,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:34:00",2.73333333333333,TRUE,2.65,0.0833333333333299,FALSE,TRUE,215.82897765348,0.71942992551163,2.58994773184187,2.04003108808805,-12000.839398306,34079.2600091739,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:39:00",2.81666666666667,TRUE,2.73333333333333,0.0833333333333401,FALSE,TRUE,215.829002007644,0.719430006692087,2.58994802409151,2.05777034408816,-11815.6359744991,34191.8732946621,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:44:00",2.9,TRUE,2.81666666666667,0.0833333333333299,FALSE,TRUE,215.828962784313,0.71942987594774,2.58994755341186,2.07440088187952,-11630.4326466298,34304.4865981974,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:49:00",2.98333333333333,TRUE,2.9,0.0833333333333299,FALSE,TRUE,215.82835052356,0.719427835078562,2.58994020628282,2.09002328564932,-11445.2301762864,34417.1000627644,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:54:00",3.06666666666667,TRUE,2.98333333333333,0.0833333333333401,FALSE,TRUE,215.822610765242,0.719408702550747,2.58987132918269,2.10472469869442,-11260.0353776109,34529.7149680005,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 19:59:00",3.15,TRUE,3.06666666666667,0.0833333333333299,FALSE,TRUE,215.771003462227,0.719236678207453,2.58925204154683,2.11856833706163,-11074.9092125888,34642.3427619422,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:04:00",3.23333333333333,TRUE,3.15,0.0833333333333299,FALSE,TRUE,215.309488667764,0.717698295559242,2.58371386401327,2.13148904614362,-10890.3970703674,34755.0858631306,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:09:00",3.31666666666667,TRUE,3.23333333333333,0.0833333333333401,FALSE,TRUE,211.216914732476,0.704056382441529,2.53460297678951,2.16275630446944,-10711.3782099857,34868.8605469447,TRUE,FALSE,TRUE
1,196697,"o","2020-01-06 20:13:00",3.38333333333333,TRUE,3.31666666666667,0.0666666666666602,FALSE,TRUE,149.367893495703,0.622366222898823,2.24051840243576,2.18585454194877,-10596.4414681771,34965.1906807345,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:14:00",3.4,TRUE,3.38333333333333,0.0166666666666697,FALSE,TRUE,30.8558932316666,0.514264887194349,1.85135359389966,2.19814264096214,-10580.3656372855,34991.6506310984,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:19:00",3.48333333333333,TRUE,3.4,0.0833333333333299,FALSE,TRUE,144.626690964981,0.48208896988329,1.73552029157984,2.20721314334532,-10548.1876637921,35133.0925315965,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:24:00",3.56666666666667,TRUE,3.48333333333333,0.0833333333333401,FALSE,TRUE,146.296597666393,0.487655325554603,1.75555917199657,2.21684027639216,-10535.6421449883,35279.2739816392,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:29:00",3.65,TRUE,3.56666666666667,0.0833333333333299,FALSE,TRUE,155.242920998718,0.517476403329082,1.86291505198469,2.22944951230826,-10517.9775209813,35433.9612515005,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:34:00",3.73333333333333,TRUE,3.65,0.0833333333333299,FALSE,TRUE,241.174415557732,0.803914718525808,2.89409298669291,2.27070257480732,-10434.3107789893,35660.9560308787,TRUE,FALSE,TRUE
1,196697,"o","2020-01-06 20:36:00",3.76666666666667,TRUE,3.73333333333333,0.0333333333333403,FALSE,TRUE,221.945635498268,1.84954696248517,6.65836906494663,2.41651885654478,-10312.9084778847,35847.6684386568,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:39:00",3.81666666666667,TRUE,3.76666666666667,0.0499999999999998,FALSE,TRUE,632.083393510463,3.51157440839147,12.6416678702093,2.72853787577798,-9926.65721456966,36350.8701373098,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:44:00",3.9,TRUE,3.81666666666667,0.0833333333333299,FALSE,TRUE,1263.89507792184,4.21298359307297,15.1667409350627,3.11069778905758,-9147.33507723972,37351.6754420686,TRUE,FALSE,TRUE
1,196697,"o","2020-01-06 20:47:00",3.95,TRUE,3.9,0.0500000000000003,FALSE,TRUE,553.198003264373,3.07332224035761,11.0639600652874,3.37889138768057,-8843.82093263935,37816.4560303239,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:49:00",3.98333333333333,TRUE,3.95,0.0333333333333297,FALSE,TRUE,124.12717610605,1.0343931342172,3.72381528318192,3.44319050988613,-8858.21782478015,37940.1068060263,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:54:00",4.06666666666667,TRUE,3.98333333333333,0.0833333333333401,FALSE,TRUE,382.213767478211,1.27404589159393,4.58656520973816,3.53144093345069,-9242.13765391924,37949.9798367781,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 20:59:00",4.15,TRUE,4.06666666666667,0.0833333333333304,FALSE,TRUE,492.637117919851,1.64212372639956,5.91164541503842,3.6563737399285,-9730.57674788613,37869.8005804808,TRUE,FALSE,TRUE
1,196697,"p","2020-01-06 21:04:00",4.23333333333333,TRUE,4.15,0.0833333333333295,FALSE,TRUE,502.63888510371,1.67546295034578,6.0316666212448,3.78348610261863,-10227.6823384115,37780.7381595343,TRUE,FALSE,TRUE
