"Trip","Ptt","locType","Time_absolute","Time_since","off_island","lag1","diff1","Start_trip","optional","Distance","Speed_ms","Speed_kph","Avg_speed","LON","LAT","optional.1","Start_trip_new","optional.2"
1,196711,"p","2020-01-08 18:02:00",49.2,TRUE,49.1166666666667,0.0833333333333002,FALSE,TRUE,431.18073131825,1.43726910439474,5.17416877582106,1.28604694077485,-13597.1054589897,20884.7646367266,TRUE,TRUE,TRUE
1,196711,"p","2020-01-08 18:07:00",49.2833333333333,TRUE,49.2,0.0833333333333002,FALSE,TRUE,415.069025112514,1.38356341704226,4.98082830135214,1.4112703858556,-13964.1694785537,20687.1324799285,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 18:12:00",49.3666666666667,TRUE,49.2833333333333,0.0833333333333997,FALSE,TRUE,384.960019134775,1.28320006378156,4.61952022961363,1.52647886062633,-14301.8635943623,20498.8490069772,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 18:17:00",49.45,TRUE,49.3666666666667,0.0833333333333002,FALSE,TRUE,339.177013416997,1.13059004472377,4.07012416100558,1.62645358201746,-14595.2274263455,20325.7196885346,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 18:22:00",49.5333333333333,TRUE,49.45,0.0833333333333002,FALSE,TRUE,275.319050785327,0.917730169284788,3.30382860942524,1.70517706723328,-14826.6628063189,20174.4517147987,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 18:27:00",49.6166666666667,TRUE,49.5333333333333,0.0833333333333997,FALSE,TRUE,190.821732505764,0.636072441685372,2.28986079006734,1.7557790983654,-14974.8866318513,20053.0530945666,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 18:32:00",49.7,TRUE,49.6166666666667,0.0833333333333002,FALSE,TRUE,90.1823862696022,0.300607954232127,1.08218863523566,1.7728911983184,-15013.6644545718,19971.3091571737,TRUE,FALSE,TRUE
1,196711,"o","2020-01-08 18:35:00",49.75,TRUE,49.7,0.0499999999999972,FALSE,TRUE,49.1908709993307,0.273282616662964,0.98381741998667,1.78734283482697,-14971.1004608845,19946.2306859352,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 18:37:00",49.7833333333333,TRUE,49.75,0.033333333333303,FALSE,TRUE,59.9114379901084,0.499261983251358,1.79734313970489,1.82448430432958,-14911.1366027712,19940.9224499047,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 18:42:00",49.8666666666667,TRUE,49.7833333333333,0.0833333333333997,FALSE,TRUE,248.95074795269,0.829835826508307,2.98740897542991,1.89480032336981,-14661.6738632233,19959.3796494139,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 18:47:00",49.95,TRUE,49.8666666666667,0.0833333333333002,FALSE,TRUE,366.784707229532,1.22261569076559,4.40141648675614,2.00454369211675,-14295.9247104263,20004.6251575814,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 18:52:00",50.0333333333333,TRUE,49.95,0.0833333333333002,FALSE,TRUE,455.875595304698,1.51958531768293,5.47050714365856,2.14417440027848,-13840.6141368107,20054.7035132146,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 18:57:00",50.1166666666667,TRUE,50.0333333333333,0.0833333333333997,FALSE,TRUE,522.025913999428,1.74008637999671,6.26431096798815,2.30609780859779,-13317.1379512485,20087.9468254427,TRUE,FALSE,TRUE
1,196711,"p","2020-01-08 19:02:00",50.2,TRUE,50.1166666666667,0.0833333333333002,FALSE,TRUE,571.589814879411,1.90529938293213,6.85907777855566,2.48485154604113,-12742.8358969652,20081.6854655717,TRUE,FALSE,TRUE
