"Time","Lon","Lat","Time2"
1.69583333333333,-32101.7175290373,38309.4124680315,2020-01-06 20:13:40
1.77916666666667,-33059.9441653929,38840.6033118524,2020-01-06 20:18:40
1.8625,-34007.5901972306,39366.4753329972,2020-01-06 20:23:40
1.94583333333333,-34934.0168782718,39881.6804811863,2020-01-06 20:28:40
2.02916666666667,-35828.4688592197,40380.812090323,2020-01-06 20:33:40
2.1125,-36680.0156333754,40858.3754438419,2020-01-06 20:38:40
2.19583333333333,-37480.5092234376,41310.2766601627,2020-01-06 20:43:40
2.27916666666667,-38231.6146381881,41737.3617352814,2020-01-06 20:48:40
2.3625,-38936.8317672299,42141.4005568781,2020-01-06 20:53:40
2.44583333333333,-39599.4083382284,42524.0363705528,2020-01-06 20:58:40
2.52916666666667,-40222.3577635865,42886.7948096688,2020-01-06 21:03:40
2.6125,-40808.4756995266,43231.0922789001,2020-01-06 21:08:40
2.69583333333333,-41360.3554085757,43558.2437375552,2020-01-06 21:13:40
2.77916666666667,-41880.4020098708,43869.4699254446,2020-01-06 21:18:40
2.8625,-42370.8456955934,44165.9040710003,2020-01-06 21:23:40
2.94583333333333,-42833.7539861574,44448.5981185098,2020-01-06 21:28:40
3.02916666666667,-43271.0430914956,44718.528508683,2020-01-06 21:33:40
3.1125,-43684.4884408758,44976.6015443173,2020-01-06 21:38:40
3.19583333333333,-44075.7344391092,45223.6583705466,2020-01-06 21:43:40
3.27916666666667,-44446.3035027631,45460.4795970395,2020-01-06 21:48:40
3.3625,-44797.6044260324,45687.7895875491,2020-01-06 21:53:40
3.44583333333333,-45130.9401222423,45906.260440383,2020-01-06 21:58:40
3.52916666666667,-45447.5147835216,46116.5156816684,2020-01-06 22:03:40
3.6125,-45748.4404979909,46319.1336917075,2020-01-06 22:08:40
3.69583333333333,-46034.7433608277,46514.6508832503,2020-01-06 22:13:40
3.77916666666667,-46307.3691127894,46703.5646491505,2020-01-06 22:18:40
3.8625,-46567.1883371778,46886.3360956022,2020-01-06 22:23:40
3.94583333333333,-46815.0012438054,47063.3925759767,2020-01-06 22:28:40
4.02916666666667,-47051.5420662488,47235.1300391836,2020-01-06 22:33:40
4.1125,-47277.4830965557,47401.9152054598,2020-01-06 22:38:40
4.19583333333333,-47493.4383795745,47564.0875815441,2020-01-06 22:43:40
4.27916666666667,-47699.9670872085,47721.9613263092,2020-01-06 22:48:40
4.3625,-47897.5765911363,47875.8269771048,2020-01-06 22:53:40
4.44583333333333,-48086.7252508833,48025.953046297,2020-01-06 22:58:40
4.52916666666667,-48267.8249325654,48172.5874967778,2020-01-06 23:03:40
4.6125,-48441.2432721454,48315.9591045523,2020-01-06 23:08:40
4.69583333333333,-48607.3056956393,48456.278715892,2020-01-06 23:13:40
4.77916666666667,-48766.297207373,48593.7404059621,2020-01-06 23:18:40
4.8625,-48918.4639561175,48728.5225452883,2020-01-06 23:23:40
4.94583333333333,-49064.0145877077,48860.7887799262,2020-01-06 23:28:40
5.02916666666667,-49203.1213915772,48990.6889307164,2020-01-06 23:33:40
5.1125,-49335.9212475108,49118.3598165697,2020-01-06 23:38:40
5.19583333333333,-49462.5163778163,49243.9260063036,2020-01-06 23:43:40
5.27916666666667,-49582.9749090489,49367.5005031643,2020-01-06 23:48:40
5.3625,-49697.3312463753,49489.1853657935,2020-01-06 23:53:40
5.44583333333333,-49805.5862626344,49609.0722690537,2020-01-06 23:58:40
5.52916666666667,-49907.7073031336,49727.2430077931,2020-01-07 00:03:40
5.6125,-50003.6280062074,49843.7699463186,2020-01-07 00:08:40
5.69583333333333,-50093.2479385514,49958.7164160471,2020-01-07 00:13:40
5.77916666666667,-50176.4320433285,50072.1370635192,2020-01-07 00:18:40
5.8625,-50253.0098980149,50184.0781506893,2020-01-07 00:23:40
5.94583333333333,-50322.7747779063,50294.5778091406,2020-01-07 00:28:40
6.02916666666667,-50385.4825201398,50403.6662496231,2020-01-07 00:33:40
6.1125,-50440.8501819878,50511.3659280653,2020-01-07 00:38:40
6.19583333333333,-50488.5544860522,50617.6916689729,2020-01-07 00:43:40
6.27916666666667,-50528.230043814,50722.6507468907,2020-01-07 00:48:40
6.3625,-50559.4673477773,50826.2429263773,2020-01-07 00:53:40
6.44583333333333,-50581.8105211735,50928.4604607118,2020-01-07 00:58:40
6.52916666666667,-50594.7548128611,51029.288049324,2020-01-07 01:03:40
6.6125,-50597.7438236539,51128.702753716,2020-01-07 01:08:40
6.69583333333333,-50590.1664488376,51226.6738714124,2020-01-07 01:13:40
6.77916666666667,-50571.3535200716,51323.1627672462,2020-01-07 01:18:40
6.8625,-50540.5741282244,51418.1226610537,2020-01-07 01:23:40
6.94583333333333,-50497.0316069355,51511.4983706116,2020-01-07 01:28:40
7.02916666666667,-50439.8591548329,51603.2260084034,2020-01-07 01:33:40
7.1125,-50368.1150723498,51693.2326305502,2020-01-07 01:38:40
7.19583333333333,-50280.7775869664,51781.4358359737,2020-01-07 01:43:40
7.27916666666667,-50176.7392384406,51867.743313593,2020-01-07 01:48:40
7.3625,-50054.8008238243,51952.0523107777,2020-01-07 01:53:40
7.44583333333333,-49914.5780362914,52033.525506066,2020-01-07 01:58:40
7.52916666666667,-49758.8927553315,52108.6900851003,2020-01-07 02:03:40
7.6125,-49591.2296232175,52173.4461299769,2020-01-07 02:08:40
7.69583333333333,-49415.0074624146,52223.6365265798,2020-01-07 02:13:40
7.77916666666667,-49233.5980624421,52255.0241207124,2020-01-07 02:18:40
7.8625,-49050.1033743696,52263.7295612332,2020-01-07 02:23:40
7.94583333333333,-48865.6035422874,52249.5901120721,2020-01-07 02:28:40
8.02916666666667,-48680.1755220456,52214.223781678,2020-01-07 02:33:40
8.1125,-48493.8839774061,52159.145675349,2020-01-07 02:38:40
8.19583333333333,-48306.7888269546,52085.7625796797,2020-01-07 02:43:40
8.27916666666667,-48118.9455733614,51995.3806930318,2020-01-07 02:48:40
8.3625,-47930.4056083752,51889.2128032594,2020-01-07 02:53:40
8.44583333333333,-47741.2164952276,51768.3849521314,2020-01-07 02:58:40
8.52916666666667,-47551.4222299988,51633.942623074,2020-01-07 03:03:40
8.6125,-47361.0634833817,51486.8564862341,2020-01-07 03:08:40
8.69583333333333,-47170.1778241727,51328.0277324347,2020-01-07 03:13:40
8.77916666666667,-46978.7999257165,51158.2930253324,2020-01-07 03:18:40
8.8625,-46786.9617564411,50978.4290989905,2020-01-07 03:23:40
8.94583333333333,-46594.6927555281,50789.1570261304,2020-01-07 03:28:40
9.02916666666667,-46402.0199946847,50591.1461805179,2020-01-07 03:33:40
9.1125,-46208.9683269061,50385.0179152565,2020-01-07 03:38:40
9.19583333333333,-46015.5605230459,50171.3489772015,2020-01-07 03:43:40
9.27916666666667,-45821.8173969451,49950.6746762568,2020-01-07 03:48:40
9.3625,-45627.7579198064,49723.4918269707,2020-01-07 03:53:40
9.44583333333333,-45433.3993244434,49490.2614785949,2020-01-07 03:58:40
9.52916666666667,-45238.7571999774,49251.4114486078,2020-01-07 04:03:40
9.6125,-45043.8455775013,49007.3386736266,2020-01-07 04:08:40
9.69583333333333,-44848.6770071824,48758.4113906235,2020-01-07 04:13:40
9.77916666666667,-44653.2626272269,48504.971160435,2020-01-07 04:18:40
9.8625,-44457.6122250862,48247.3347446813,2020-01-07 04:23:40
9.94583333333333,-44261.7342912397,47985.7958464124,2020-01-07 04:28:40
10.0291666666667,-44065.6360658515,47720.6267240426,2020-01-07 04:33:40
10.1125,-43869.3235785555,47452.0796874454,2020-01-07 04:38:40
10.1958333333333,-43672.8016815896,47180.3884844283,2020-01-07 04:43:40
10.2791666666667,-43476.0740764589,46905.7695852062,2020-01-07 04:48:40
10.3625,-43279.1433342762,46628.4233719331,2020-01-07 04:53:40
10.4458333333333,-43082.0109098903,46348.5352398268,2020-01-07 04:58:40
10.5291666666667,-42884.677149881,46066.2766159398,2020-01-07 05:03:40
10.6125,-42687.1412944633,45781.805901172,2020-01-07 05:08:40
10.6958333333333,-42489.4014733122,45495.269340704,2020-01-07 05:13:40
10.7791666666667,-42291.4546952854,45206.8018276329,2020-01-07 05:18:40
10.8625,-42093.2968319862,44916.5276442269,2020-01-07 05:23:40
10.9458333333333,-41894.9225950778,44624.5611448719,2020-01-07 05:28:40
11.0291666666667,-41696.3255072229,44331.0073844637,2020-01-07 05:33:40
11.1125,-41497.4978664901,44035.9626956975,2020-01-07 05:38:40
11.1958333333333,-41298.4307040307,43739.5152184288,2020-01-07 05:43:40
11.2791666666667,-41099.1137347938,43441.7453840125,2020-01-07 05:48:40
11.3625,-40899.5353010087,43142.7263572838,2020-01-07 05:53:40
11.4458333333333,-40699.6823081239,42842.5244386078,2020-01-07 05:58:40
11.5291666666667,-40499.540152851,42541.1994282088,2020-01-07 06:03:40
11.6125,-40299.0926429175,42238.8049547801,2020-01-07 06:08:40
11.6958333333333,-40098.3219080884,41935.3887701801,2020-01-07 06:13:40
11.7791666666667,-39897.2083019672,41630.9930118351,2020-01-07 06:18:40
11.8625,-39695.7302940361,41325.6544342896,2020-01-07 06:23:40
11.9458333333333,-39493.8643513432,41019.4046111775,2020-01-07 06:28:40
12.0291666666667,-39291.5848091862,40712.2701087226,2020-01-07 06:33:40
12.1125,-39088.8637300811,40404.2726317242,2020-01-07 06:38:40
12.1958333333333,-38885.6707502427,40095.4291428269,2020-01-07 06:43:40
12.2791666666667,-38681.9729127315,39785.7519557332,2020-01-07 06:48:40
12.3625,-38477.7344863512,39475.2488028682,2020-01-07 06:53:40
12.4458333333333,-38272.9167693013,39163.9228778706,2020-01-07 06:58:40
12.5291666666667,-38067.4778765056,38851.7728531424,2020-01-07 07:03:40
12.6125,-37861.3725094487,38538.7928725528,2020-01-07 07:08:40
12.6958333333333,-37654.5517072548,38224.9725192589,2020-01-07 07:13:40
12.7791666666667,-37446.9625776415,37910.2967584633,2020-01-07 07:18:40
12.8625,-37238.5480062698,37594.7458547962,2020-01-07 07:23:40
12.9458333333333,-37029.2463428939,37278.2952638667,2020-01-07 07:28:40
13.0291666666667,-36818.9910625853,36960.9154973889,2020-01-07 07:33:40
13.1125,-36607.7104001696,36642.5719611395,2020-01-07 07:38:40
13.1958333333333,-36395.326955868,36323.2247648583,2020-01-07 07:43:40
13.2791666666667,-36181.7572699756,36002.8285030461,2020-01-07 07:48:40
13.3625,-35966.91136424,35681.3320054563,2020-01-07 07:53:40
13.4458333333333,-35750.6922474192,35358.6780559068,2020-01-07 07:58:40
13.5291666666667,-35532.9953823024,35034.8030778711,2020-01-07 08:03:40
13.6125,-35313.7081112649,34709.6367851163,2020-01-07 08:08:40
13.6958333333333,-35092.7090372004,34383.1017954718,2020-01-07 08:13:40
13.7791666666667,-34869.8673564281,34055.1132056044,2020-01-07 08:18:40
13.8625,-34645.0421399102,33725.5781244636,2020-01-07 08:23:40
13.9458333333333,-34418.081558829,33394.3951628338,2020-01-07 08:28:40
14.0291666666667,-34188.8220502684,33061.4538761874,2020-01-07 08:33:40
14.1125,-33957.0874184146,32726.6341577785,2020-01-07 08:38:40
14.1958333333333,-33722.6878663382,32389.8055786407,2020-01-07 08:43:40
14.2791666666667,-33485.418953036,32050.8266708639,2020-01-07 08:48:40
14.3625,-33245.0604700015,31709.5441502098,2020-01-07 08:53:40
14.4458333333333,-33001.3752311518,31365.792073796,2020-01-07 08:58:40
14.5291666666667,-32754.1077694597,31019.3909282185,2020-01-07 09:03:40
14.6125,-32502.9829331299,30670.1466431031,2020-01-07 09:08:40
14.6958333333333,-32247.7043736056,30317.8495246639,2020-01-07 09:13:40
14.7791666666667,-31987.9529170952,29962.2731034097,2020-01-07 09:18:40
14.8625,-31723.3848106722,29603.1728896653,2020-01-07 09:23:40
14.9458333333333,-31453.6298333092,29240.2850300695,2020-01-07 09:28:40
15.0291666666667,-31178.2892614665,28873.3248576683,2020-01-07 09:33:40
15.1125,-30896.933678056,28501.9853276331,2020-01-07 09:38:40
15.1958333333333,-30609.1006127397,28125.9353300111,2020-01-07 09:43:40
15.2791666666667,-30314.2920005968,27744.8178702337,2020-01-07 09:48:40
15.3625,-30011.9714451939,27358.2481073867,2020-01-07 09:53:40
15.4458333333333,-29701.5612710187,26965.8112394605,2020-01-07 09:58:40
15.5291666666667,-29382.43934908,26567.0602239604,2020-01-07 10:03:40
15.6125,-29053.9356782301,26161.5133213519,2020-01-07 10:08:40
15.6958333333333,-28715.3287034237,25748.6514478405,2020-01-07 10:13:40
15.7791666666667,-28365.8413506818,25327.9153229413,2020-01-07 10:18:40
15.8625,-28004.6367569713,24898.702396161,2020-01-07 10:23:40
15.9458333333333,-27630.8136715375,24460.3635359076,2020-01-07 10:28:40
16.0291666666667,-27243.4019272076,24012.199927781,2020-01-07 10:33:40
16.1125,-26843.3612944182,23555.6599679137,2020-01-07 10:38:40
16.1958333333333,-26438.2197929858,23099.4346166077,2020-01-07 10:43:40
16.2791666666667,-26036.8486543964,22653.7222806906,2020-01-07 10:48:40
16.3625,-25648.139828757,22228.7791373397,2020-01-07 10:53:40
16.4458333333333,-25281.0548471865,21834.9754930742,2020-01-07 10:58:40
16.5291666666667,-24944.674066564,21482.8527699014,2020-01-07 11:03:40
16.6125,-24647.1061721025,21181.7753805888,2020-01-07 11:08:40
16.6958333333333,-24387.5802528512,20930.1771667625,2020-01-07 11:13:40
16.7791666666667,-24161.1855263553,20721.4018634092,2020-01-07 11:18:40
16.8625,-23963.1661592279,20548.9950962614,2020-01-07 11:23:40
16.9458333333333,-23788.9222442728,20406.7023407604,2020-01-07 11:28:40
17.0291666666667,-23633.9845234124,20288.4345526526,2020-01-07 11:33:40
17.1125,-23493.9899717102,20188.2347389335,2020-01-07 11:38:40
17.1958333333333,-23365.168573623,20100.3558669504,2020-01-07 11:43:40
17.2791666666667,-23245.5199798752,20019.7089967741,2020-01-07 11:48:40
17.3625,-23134.0220856672,19944.0712284334,2020-01-07 11:53:40
17.4458333333333,-23030.0863595448,19873.0554165151,2020-01-07 11:58:40
17.5291666666667,-22933.1726172367,19806.3314038428,2020-01-07 12:03:40
17.6125,-22842.7792611617,19743.5926172204,2020-01-07 12:08:40
17.6958333333333,-22758.4405240858,19684.5543827731,2020-01-07 12:13:40
17.7791666666667,-22679.7239096729,19628.9523616285,2020-01-07 12:18:40
17.8625,-22606.2278158624,19576.5410973415,2020-01-07 12:23:40
