"Time","Lon","Lat","Time2"
0.0383333333333333,-24024.8703441101,18994.3665578122,2020-01-06 16:54:46
0.121666666666667,-23938.8508525358,19115.7379429505,2020-01-06 16:59:46
0.205,-23853.6295506445,19236.8462078545,2020-01-06 17:04:46
0.288333333333333,-23770.0065845698,19357.427587354,2020-01-06 17:09:46
0.371666666666667,-23688.7860181412,19477.2170248259,2020-01-06 17:14:46
0.455,-23610.7778037333,19595.9475225122,2020-01-06 17:19:46
0.538333333333333,-23536.7997675474,19713.3494870795,2020-01-06 17:24:46
0.621666666666667,-23467.6796141935,19829.1500688168,2020-01-06 17:29:46
0.705,-23404.2569554855,19943.0724928513,2020-01-06 17:34:46
0.788333333333333,-23347.3853684215,20054.8353807436,2020-01-06 17:39:46
0.871666666666667,-23297.9344873955,20164.1520607986,2020-01-06 17:44:46
0.955,-23256.7921357671,20270.729865402,2020-01-06 17:49:46
1.03833333333333,-23224.8665020143,20374.2694136607,2020-01-06 17:54:46
1.12166666666667,-23203.0883658044,20474.463877587,2020-01-06 17:59:46
1.205,-23192.4133794377,20570.9982300305,2020-01-06 18:04:46
1.28833333333333,-23193.8244102575,20663.5484725121,2020-01-06 18:09:46
1.37166666666667,-23208.3339497673,20751.7808410681,2020-01-06 18:14:46
1.455,-23236.9865953602,20835.3509881584,2020-01-06 18:19:46
1.53833333333333,-23280.8616107437,20913.9031386329,2020-01-06 18:24:46
1.62166666666667,-23341.0755713361,20987.0692176878,2020-01-06 18:29:46
1.705,-23418.7850929253,21054.467949278,2020-01-06 18:34:46
1.78833333333333,-23514.1028613988,21115.7841651944,2020-01-06 18:39:46
1.87166666666667,-23623.0900368354,21170.9901170169,2020-01-06 18:44:46
1.955,-23740.8773632715,21220.114249963,2020-01-06 18:49:46
2.03833333333333,-23862.6171548864,21263.1701020509,2020-01-06 18:54:46
2.12166666666667,-23983.4714137865,21300.1563372832,2020-01-06 18:59:46
2.205,-24098.9335658798,21331.0769181734,2020-01-06 19:04:46
2.28833333333333,-24207.3557364966,21356.0946332759,2020-01-06 19:09:46
2.37166666666667,-24308.5379569087,21375.446415629,2020-01-06 19:14:46
2.455,-24402.2742225904,21389.356018684,2020-01-06 19:19:46
2.53833333333333,-24488.3402781547,21398.0338565204,2020-01-06 19:24:46
2.62166666666667,-24566.4930676799,21401.6775195938,2020-01-06 19:29:46
2.705,-24636.470138954,21400.4722590521,2020-01-06 19:34:46
2.78833333333333,-24697.9890001759,21394.5914408058,2020-01-06 19:39:46
2.87166666666667,-24750.7464275381,21384.1969704671,2020-01-06 19:44:46
2.955,-24794.4177219924,21369.4396901971,2020-01-06 19:49:46
3.03833333333333,-24828.6559133764,21350.4597484372,2020-01-06 19:54:46
3.12166666666667,-24853.0909099527,21327.3869434269,2020-01-06 19:59:46
3.205,-24867.3285912725,21300.3410413533,2020-01-06 20:04:46
3.28833333333333,-24870.949842143,21269.4320699106,2020-01-06 20:09:46
3.37166666666667,-24863.5108724007,21234.7619622669,2020-01-06 20:14:46
3.455,-24845.2628168297,21197.1600503232,2020-01-06 20:19:46
3.53833333333333,-24818.3407419984,21159.3974906838,2020-01-06 20:24:46
3.62166666666667,-24785.1707305224,21124.5636302696,2020-01-06 20:29:46
3.705,-24748.1635506398,21095.7549945759,2020-01-06 20:34:46
