"Time","Lon","Lat","Time2"
1.69305555555556,-24353.0922382424,22611.5839272824,2020-01-06 20:13:20
1.77638888888889,-24404.1375533532,22504.6739526881,2020-01-06 20:18:20
1.85972222222222,-24452.6710147749,22395.209935228,2020-01-06 20:23:20
1.94305555555556,-24496.1663505063,22280.6231715536,2020-01-06 20:28:20
2.02638888888889,-24532.06836916,22158.3155531994,2020-01-06 20:33:20
2.10972222222222,-24557.7782928871,22025.6446531587,2020-01-06 20:38:20
2.19305555555556,-24570.9766010119,21880.3694281149,2020-01-06 20:43:20
2.27638888888889,-24572.1803849418,21724.1449969692,2020-01-06 20:48:20
2.35972222222222,-24563.3215608473,21560.5880823779,2020-01-06 20:53:20
2.44305555555556,-24546.286139837,21393.2894942733,2020-01-06 20:58:20
2.52638888888889,-24522.9131984691,21225.8185649768,2020-01-06 21:03:20
2.60972222222222,-24495.0054352491,21061.7436375529,2020-01-06 21:08:20
2.69305555555556,-24464.3395183146,20904.652548484,2020-01-06 21:13:20
2.77638888888889,-24432.6762837025,20758.1732222402,2020-01-06 21:18:20
2.85972222222222,-24401.7708427383,20625.9944959582,2020-01-06 21:23:20
2.94305555555556,-24373.3826565652,20511.8872937654,2020-01-06 21:28:20
3.02638888888889,-24349.285635641,20419.7262722921,2020-01-06 21:33:20
3.10972222222222,-24331.2783221764,20353.5120616202,2020-01-06 21:38:20
3.19305555555556,-24321.1942139613,20317.3942293323,2020-01-06 21:43:20
3.27638888888889,-24320.9122888414,20315.6950994782,2020-01-06 21:48:20
3.35972222222222,-24332.3677902531,20352.9345631833,2020-01-06 21:53:20
3.44305555555556,-24357.3145829759,20433.3057320212,2020-01-06 21:58:20
3.52638888888889,-24393.8107392255,20552.9021431275,2020-01-06 22:03:20
3.60972222222222,-24437.0505486572,20701.5605688386,2020-01-06 22:08:20
3.69305555555556,-24482.1901784565,20869.1146332217,2020-01-06 22:13:20
3.77638888888889,-24524.3967009833,21045.5064233541,2020-01-06 22:18:20
3.85972222222222,-24559.4577752728,21221.4378019716,2020-01-06 22:23:20
3.94305555555556,-24586.4316379764,21391.2916847063,2020-01-06 22:28:20
4.02638888888889,-24605.4015962198,21550.6079903118,2020-01-06 22:33:20
4.10972222222222,-24616.4055583451,21694.8667563847,2020-01-06 22:38:20
4.19305555555556,-24619.4357070153,21819.4615886156,2020-01-06 22:43:20
4.27638888888889,-24614.4384543414,21919.6732195878,2020-01-06 22:48:20
4.35972222222222,-24601.3141342824,21990.6424196718,2020-01-06 22:53:20
4.44305555555556,-24579.9212331111,22027.4381508807,2020-01-06 22:58:20
4.52638888888889,-24550.3159712511,22029.8369028997,2020-01-06 23:03:20
4.60972222222222,-24512.8646165617,22004.5611088053,2020-01-06 23:08:20
4.69305555555556,-24467.9165851974,21958.7380327412,2020-01-06 23:13:20
4.77638888888889,-24415.778261578,21899.3769952296,2020-01-06 23:18:20
4.85972222222222,-24356.7147570678,21833.4096074299,2020-01-06 23:23:20
4.94305555555556,-24290.9514317436,21767.729559336,2020-01-06 23:28:20
5.02638888888889,-24218.6751879862,21709.2321903028,2020-01-06 23:33:20
