"","196697","196698","196699","196700","196701","196702","196703","196704","196705","196706","196707","196708","196709","196710","196711","196712","196713","196714","196715","196716","mean"
"AUCEVAL2",0.954167729905554,0.845371144872266,0.867684036659638,0.929171292587325,0.917765210255259,0.897782016872154,0.96276285046729,0.906418960357178,0.912364807396971,0.925604697652805,0.871921572013558,0.967983780204302,0.944659185245041,0.977634931394149,0.936133022815455,0.920983167442733,0.941842584530859,0.87613767281106,0.953515873926022,0.957913316248038,0.923390892682883
"spec2",0.897629310344828,0.726086956521739,0.788189360663738,0.83127921801955,0.825961790107302,0.806430446194226,0.939814814814815,0.836482558139535,0.867477675682671,0.83263695450325,0.873103753737128,0.898311897106109,0.859057832248181,0.924391506991196,0.869680498475408,0.840071192473938,0.846188041787064,0.81875,0.876387294297742,0.87058297301327,0.851425703756084
"sen2",0.901854493580599,0.75674203214383,0.840989399293286,0.942109777015437,0.87516960651289,0.889325474787164,0.990654205607477,0.858227848101266,0.849125168236878,0.887066541705717,0.843632639125982,0.904979197423165,0.906062366840984,0.959438377535101,0.902888182299947,0.904385517593065,0.918472191199464,0.95852534562212,0.950631458094145,0.91918881548625,0.897973431910238
