"","196697","196698","196699","196700","196701","196702","196703","196704","196705","196706","196707","196708","196709","196710","196711","196712","196713","196714","196715","196716","mean"
"AUCEVAL",0.805285040178055,0.806092273117853,0.758921361172984,0.774666008094035,0.826652971247639,0.803061589559571,0.847663811968689,0.82412692288187,0.758891572998071,0.764686947236815,0.743613224719496,0.719995672821002,0.811033513745783,0.770864066319481,0.644822530864197,0.811886613864193,0.79401442251537,0.8372021484375,0.787404685664514,0.772958264356896,0.783192182088201
"spec1",0.699462365591398,0.763956639566396,0.667637776159262,0.672040729741196,0.780239833159541,0.682352941176471,0.743119266055046,0.758496023138106,0.670366546205472,0.683395004625347,0.673949023502152,0.598851955680149,0.774365821094793,0.711340206185567,0.611507936507937,0.680829539706626,0.668143553389455,0.865625,0.676773455377574,0.675876411170529,0.702916501401651
"sen1",0.92741935483871,0.777235772357724,0.89269240106822,0.929571489181163,0.837069864442127,0.942483660130719,0.974770642201835,0.898770788141721,0.817501290655653,0.86840888066605,0.806024495200265,0.959150981177413,0.781041388518024,0.787628865979381,0.744312169312169,0.998735457764289,0.952813469206912,0.775,0.948512585812357,0.907159833630422,0.876315169514258
