"Time","Lon","Lat","Time2"
0.407222222222222,-15714.8359766503,31401.4633107552,2020-01-06 17:39:02
0.490555555555556,-15637.0440596267,31488.849970215,2020-01-06 17:44:02
0.573888888888889,-15558.8944461109,31576.2213684662,2020-01-06 17:49:02
0.657222222222222,-15480.0167391008,31663.5617024301,2020-01-06 17:54:02
0.740555555555556,-15400.0146896245,31750.854066047,2020-01-06 17:59:02
0.823888888888889,-15318.4521273712,31838.0798500037,2020-01-06 18:04:02
0.907222222222222,-15234.8374738593,31925.2180809839,2020-01-06 18:09:02
0.990555555555555,-15148.6062882605,32012.2446769811,2020-01-06 18:14:02
1.07388888888889,-15059.101226145,32099.1315922342,2020-01-06 18:19:02
1.15722222222222,-14965.5486995558,32185.8458214233,2020-01-06 18:24:02
1.24055555555556,-14867.0314096951,32272.3482277703,2020-01-06 18:29:02
1.32388888888889,-14762.4557769582,32358.5921534335,2020-01-06 18:34:02
1.40722222222222,-14650.5131118725,32444.5217628554,2020-01-06 18:39:02
1.49055555555556,-14529.6331482621,32530.070060245,2020-01-06 18:44:02
1.57388888888889,-14397.9282887697,32615.1565107981,2020-01-06 18:49:02
1.65722222222222,-14253.1265830931,32699.6841811982,2020-01-06 18:54:02
1.74055555555556,-14092.4999697569,32783.5375868232,2020-01-06 18:59:02
1.82388888888889,-13915.1244191068,32866.9195462095,2020-01-06 19:04:02
1.90722222222222,-13725.0191984634,32950.8172416323,2020-01-06 19:09:02
1.99055555555556,-13526.5400874831,33036.3502280212,2020-01-06 19:14:02
2.07388888888889,-13323.6421709774,33124.6348665182,2020-01-06 19:19:02
2.15722222222222,-13118.6131879516,33215.990111702,2020-01-06 19:24:02
2.24055555555556,-12912.5230834205,33310.1671080958,2020-01-06 19:29:02
2.32388888888889,-12706.3759643566,33407.0005016556,2020-01-06 19:34:02
2.40722222222222,-12501.1739133519,33506.4192574037,2020-01-06 19:39:02
2.49055555555556,-12297.9525689511,33608.4441372334,2020-01-06 19:44:02
2.57388888888889,-12097.8178974344,33713.1884370887,2020-01-06 19:49:02
2.65722222222222,-11901.9854616847,33820.8620096939,2020-01-06 19:54:02
2.74055555555556,-11711.8235814336,33931.7787156656,2020-01-06 19:59:02
2.82388888888889,-11528.901917352,34046.3675675698,2020-01-06 20:04:02
2.90722222222222,-11355.0472040293,34165.1879626074,2020-01-06 20:09:02
2.99055555555556,-11192.4081107194,34288.9495447885,2020-01-06 20:14:02
3.07388888888889,-11043.5315328228,34418.537401827,2020-01-06 20:19:02
3.15722222222222,-10911.4530229411,34555.0434914077,2020-01-06 20:24:02
3.24055555555556,-10799.8045723827,34699.8054126589,2020-01-06 20:29:02
3.32388888888889,-10712.9435700529,34854.4538994646,2020-01-06 20:34:02
3.40722222222222,-10656.0818735505,35020.9648624627,2020-01-06 20:39:02
3.49055555555556,-10631.3745508144,35200.7935698418,2020-01-06 20:44:02
3.57388888888889,-10633.493310674,35393.8973968505,2020-01-06 20:49:02
3.65722222222222,-10656.9827783913,35600.4583941628,2020-01-06 20:54:02
3.74055555555556,-10697.1463758555,35821.1364279522,2020-01-06 20:59:02
3.82388888888889,-10749.7801133377,36056.6892828605,2020-01-06 21:04:02
3.90722222222222,-10810.0048540966,36303.8690923532,2020-01-06 21:09:02
3.99055555555556,-10872.509190962,36556.9946156528,2020-01-06 21:14:02
4.07388888888889,-10932.0518137458,36810.5517471526,2020-01-06 21:19:02
4.15722222222222,-10983.2862524934,37059.041706094,2020-01-06 21:24:02
4.24055555555555,-11020.5710436505,37296.7857947274,2020-01-06 21:29:02
4.32388888888889,-11037.7694220744,37517.7237682713,2020-01-06 21:34:02
4.40722222222222,-11028.272648068,37715.3536558715,2020-01-06 21:39:02
4.49055555555555,-10990.9563718565,37886.4789768405,2020-01-06 21:44:02
4.57388888888889,-10930.6651308271,38031.4322138724,2020-01-06 21:49:02
4.65722222222222,-10851.7736405463,38149.8388570282,2020-01-06 21:54:02
4.74055555555555,-10757.9961889287,38240.3818227284,2020-01-06 21:59:02
4.82388888888889,-10652.518517182,38300.7546888733,2020-01-06 22:04:02
4.90722222222222,-10538.1109339677,38327.5798021265,2020-01-06 22:09:02
4.99055555555555,-10417.2266790532,38316.2883496481,2020-01-06 22:14:02
5.07388888888889,-10293.5780885523,38263.6030552349,2020-01-06 22:19:02
5.15722222222222,-10180.7586802617,38187.8308834257,2020-01-06 22:24:02
5.24055555555555,-10087.4522792396,38113.6091041733,2020-01-06 22:29:02
5.32388888888889,-10020.587730657,38064.4656168849,2020-01-06 22:34:02
5.40722222222222,-9988.0327343355,38064.8187605121,2020-01-06 22:39:02
5.49055555555555,-9998.24739722843,38140.2376292626,2020-01-06 22:44:02
5.57388888888889,-10041.7263114248,38300.0674973196,2020-01-06 22:49:02
5.65722222222222,-10087.3516808145,38534.5533220045,2020-01-06 22:54:02
5.74055555555555,-10105.2215195736,38834.5162921171,2020-01-06 22:59:02
5.82388888888889,-10090.4972578591,39184.2747960807,2020-01-06 23:04:02
5.90722222222222,-10052.9603142743,39564.568552951,2020-01-06 23:09:02
5.99055555555555,-10001.8023316116,39957.1468484076,2020-01-06 23:14:02
6.07388888888889,-9945.73131877605,40344.1951477133,2020-01-06 23:19:02
6.15722222222222,-9892.38718521015,40710.1284167538,2020-01-06 23:24:02
6.24055555555555,-9842.20941087578,41058.420478297,2020-01-06 23:29:02
6.32388888888889,-9792.19737085417,41401.5622157045,2020-01-06 23:34:02
6.40722222222222,-9739.33253091327,41751.9262321953,2020-01-06 23:39:02
6.49055555555555,-9680.49506420249,42122.1415680261,2020-01-06 23:44:02
