"Time","Lon","Lat","Time2"
0.0397222222222222,-22545.4513683833,17274.9650889695,2020-01-06 16:54:56
0.123055555555556,-22686.2254334236,17495.0125172995,2020-01-06 16:59:56
0.206388888888889,-22826.5399653115,17714.2998346735,2020-01-06 17:04:56
0.289722222222222,-22965.9346705542,17932.0656724608,2020-01-06 17:09:56
0.373055555555556,-23103.9477337197,18147.5461446007,2020-01-06 17:14:56
0.456388888888889,-23240.1150533203,18359.9735836819,2020-01-06 17:19:56
0.539722222222222,-23373.9694739131,18568.5752707646,2020-01-06 17:24:56
0.623055555555555,-23505.040013148,18772.5721568452,2020-01-06 17:29:56
0.706388888888889,-23632.8510824831,18971.1775738468,2020-01-06 17:34:56
0.789722222222222,-23756.9217002795,19163.5959330037,2020-01-06 17:39:56
0.873055555555555,-23876.7646959716,19349.0214084852,2020-01-06 17:44:56
0.956388888888889,-23991.8859039986,19526.6366040817,2020-01-06 17:49:56
1.03972222222222,-24101.7833461611,19695.6112007463,2020-01-06 17:54:56
1.12305555555556,-24205.9464010513,19855.1005827544,2020-01-06 17:59:56
1.20638888888889,-24303.8549591821,20004.2444402081,2020-01-06 18:04:56
1.28972222222222,-24394.9785624179,20142.1653455732,2020-01-06 18:09:56
1.37305555555556,-24478.7755262815,20267.9673018935,2020-01-06 18:14:56
1.45638888888889,-24554.6920436868,20380.73426028,2020-01-06 18:19:56
1.53972222222222,-24622.1612686132,20479.5286042226,2020-01-06 18:24:56
1.62305555555556,-24680.6023782061,20563.389598216,2020-01-06 18:29:56
1.70638888888889,-24729.4205586796,20631.3332945669,2020-01-06 18:34:56
1.78972222222222,-24768.5126058571,20683.1514627025,2020-01-06 18:39:56
1.87305555555556,-24799.102059456,20720.7312796954,2020-01-06 18:44:56
1.95638888888889,-24822.6179008274,20746.2832561972,2020-01-06 18:49:56
2.03972222222222,-24840.4774073704,20761.9980016741,2020-01-06 18:54:56
2.12305555555556,-24854.0884975502,20770.0498489754,2020-01-06 18:59:56
2.20638888888889,-24864.784374683,20772.531191113,2020-01-06 19:04:56
2.28972222222222,-24873.2106296976,20770.8265261605,2020-01-06 19:09:56
2.37305555555556,-24879.6134898683,20765.9086115306,2020-01-06 19:14:56
2.45638888888889,-24884.2309937105,20758.7399345001,2020-01-06 19:19:56
2.53972222222222,-24887.2982257008,20750.2792582491,2020-01-06 19:24:56
2.62305555555556,-24889.0477052465,20741.4832082243,2020-01-06 19:29:56
2.70638888888889,-24889.7097714101,20733.3078549653,2020-01-06 19:34:56
2.78972222222222,-24889.5129640275,20726.7102960124,2020-01-06 19:39:56
2.87305555555556,-24888.6844018479,20722.6502395141,2020-01-06 19:44:56
2.95638888888889,-24887.4501583232,20722.0915921532,2020-01-06 19:49:56
3.03972222222222,-24886.0356356678,20726.0040540213,2020-01-06 19:54:56
3.12305555555556,-24884.6659378072,20735.3647230773,2020-01-06 19:59:56
3.20638888888889,-24883.566242834,20751.1597118479,2020-01-06 20:04:56
3.28972222222222,-24882.9621755856,20774.3857790423,2020-01-06 20:09:56
3.37305555555556,-24883.0801809617,20806.0519787829,2020-01-06 20:14:56
3.45638888888889,-24884.147816636,20847.1813806563,2020-01-06 20:19:56
3.53972222222222,-24886.310312482,20898.864381429,2020-01-06 20:24:56
3.62305555555556,-24889.4725758459,20962.3579586219,2020-01-06 20:29:56
