"Time","Lon","Lat","Time2"
0,-25283.7312088794,18786.9846744326,2020-01-06 16:50:10
0.0833333333333333,-25215.64078186,18904.5375388496,2020-01-06 16:55:10
0.166666666666667,-25147.5141107334,19022.098409039,2020-01-06 17:00:10
0.25,-25079.3132278963,19139.6756714675,2020-01-06 17:05:10
0.333333333333333,-25010.9966367967,19257.2784920926,2020-01-06 17:10:10
0.416666666666667,-24942.5173386709,19374.9172522271,2020-01-06 17:15:10
0.5,-24873.8205976376,19492.6040421952,2020-01-06 17:20:10
0.583333333333333,-24804.8413378721,19610.3532362575,2020-01-06 17:25:10
0.666666666666667,-24735.5010490917,19728.1821761424,2020-01-06 17:30:10
0.75,-24665.7040531988,19846.1119956876,2020-01-06 17:35:10
0.833333333333333,-24595.3329545536,19964.1686258056,2020-01-06 17:40:10
0.916666666666667,-24524.2430575231,20082.3840275629,2020-01-06 17:45:10
1,-24452.2554858492,20200.7977120062,2020-01-06 17:50:10
1.08333333333333,-24379.1486766445,20319.4586190102,2020-01-06 17:55:10
1.16666666666667,-24304.6478445335,20438.4274444882,2020-01-06 18:00:10
1.25,-24228.4119149348,20557.7795266316,2020-01-06 18:05:10
1.33333333333333,-24150.0173051288,20677.6084284256,2020-01-06 18:10:10
1.41666666666667,-24068.937781861,20798.0303867988,2020-01-06 18:15:10
1.5,-23984.5194376608,20919.1898399733,2020-01-06 18:20:10
1.58333333333333,-23895.9495959389,21041.2662958569,2020-01-06 18:25:10
1.66666666666667,-23802.2181662234,21164.4828680838,2020-01-06 18:30:10
1.75,-23702.3620519301,21289.0545898625,2020-01-06 18:35:10
1.83333333333333,-23600.2969460435,21414.1596115265,2020-01-06 18:40:10
1.91666666666667,-23504.2526137104,21538.0600806075,2020-01-06 18:45:10
2,-23422.8869327869,21658.9306567236,2020-01-06 18:50:10
2.08333333333333,-23365.5557869809,21774.801920656,2020-01-06 18:55:10
2.16666666666667,-23342.5118153965,21883.5058351701,2020-01-06 19:00:10
2.25,-23356.5796719008,21983.9728843562,2020-01-06 19:05:10
2.33333333333333,-23400.8824899377,22076.5638136807,2020-01-06 19:10:10
2.41666666666667,-23469.2473426091,22161.3814386974,2020-01-06 19:15:10
2.5,-23556.6455117405,22238.1589352878,2020-01-06 19:20:10
2.58333333333333,-23658.9533600065,22306.24715152,2020-01-06 19:25:10
2.66666666666667,-23772.7562418683,22364.5837388836,2020-01-06 19:30:10
2.75,-23895.1861288095,22411.6426350137,2020-01-06 19:35:10
2.83333333333333,-24023.78522755,22445.3614956855,2020-01-06 19:40:10
2.91666666666667,-24156.3891059518,22463.0436252914,2020-01-06 19:45:10
3,-24291.0237689658,22461.2297423548,2020-01-06 19:50:10
3.08333333333333,-24425.8117903284,22435.5334822178,2020-01-06 19:55:10
3.16666666666667,-24558.8830363416,22380.43281465,2020-01-06 20:00:10
3.25,-24688.2857364315,22289.0074577766,2020-01-06 20:05:10
3.33333333333333,-24811.893671674,22152.6098017137,2020-01-06 20:10:10
3.41666666666667,-24927.0462364819,21962.5457246614,2020-01-06 20:15:10
3.5,-25027.6249088274,21732.2682967223,2020-01-06 20:20:10
3.58333333333333,-25104.8304099878,21489.3843945045,2020-01-06 20:25:10
3.66666666666667,-25148.718196494,21261.1747242489,2020-01-06 20:30:10
3.75,-25147.7593858823,21075.6177878932,2020-01-06 20:35:10
3.83333333333333,-25088.862524361,20961.8211947814,2020-01-06 20:40:10
3.91666666666667,-24972.7397283521,20926.1845487471,2020-01-06 20:45:10
4,-24816.0893646401,20949.3141239108,2020-01-06 20:50:10
4.08333333333333,-24634.6823415813,21013.0336582872,2020-01-06 20:55:10
4.16666666666667,-24443.1123277005,21101.0970419385,2020-01-06 21:00:10
4.25,-24255.4897163995,21198.4157746274,2020-01-06 21:05:10
4.33333333333333,-24086.1126097476,21290.3414706486,2020-01-06 21:10:10
4.41666666666667,-23950.1467282805,21361.9692921847,2020-01-06 21:15:10
4.5,-23864.1121549772,21397.6429124668,2020-01-06 21:20:10
4.58333333333333,-23833.4440935929,21392.2671419657,2020-01-06 21:25:10
4.66666666666667,-23845.7024489759,21357.4921336409,2020-01-06 21:30:10
4.75,-23888.772352708,21305.1345468267,2020-01-06 21:35:10
4.83333333333333,-23952.004101015,21246.1749461544,2020-01-06 21:40:10
4.91666666666667,-24025.7067352497,21191.279954315,2020-01-06 21:45:10
5,-24100.6872130548,21151.3094761118,2020-01-06 21:50:10
5.08333333333333,-24167.3434201085,21137.6201794178,2020-01-06 21:55:10
5.16666666666667,-24209.2928174608,21158.6591410087,2020-01-06 22:00:10
5.25,-24223.0110395844,21210.5660467051,2020-01-06 22:05:10
5.33333333333333,-24219.720299491,21281.9043144511,2020-01-06 22:10:10
5.41666666666667,-24210.2931668028,21361.9083669859,2020-01-06 22:15:10
5.5,-24205.3026141272,21440.2273529957,2020-01-06 22:20:10
5.58333333333333,-24206.832171577,21509.3837767412,2020-01-06 22:25:10
5.66666666666667,-24191.8759721714,21570.0866596461,2020-01-06 22:30:10
5.75,-24129.8124073116,21622.6897027978,2020-01-06 22:35:10
5.83333333333333,-23976.9887578179,21651.3198205696,2020-01-06 22:40:10
5.91666666666667,-23767.6651086035,21650.1464663927,2020-01-06 22:45:10
6,-23566.4723203435,21620.0492000929,2020-01-06 22:50:10
6.08333333333333,-23438.4431635825,21560.5360325571,2020-01-06 22:55:10
6.16666666666667,-23443.6457893652,21471.1657697697,2020-01-06 23:00:10
6.25,-23567.8071919866,21363.9277575593,2020-01-06 23:05:10
6.33333333333333,-23757.6747717027,21257.6247210102,2020-01-06 23:10:10
6.41666666666667,-23962.6484315817,21171.184874848,2020-01-06 23:15:10
6.5,-24132.8464058292,21124.4809771863,2020-01-06 23:20:10
6.58333333333333,-24216.7332595626,21139.2753278842,2020-01-06 23:25:10
6.66666666666667,-24159.6590026587,21239.6352251206,2020-01-06 23:30:10
6.75,-23988.5773825754,21398.4336733125,2020-01-06 23:35:10
6.83333333333333,-23860.8851443208,21507.9994289069,2020-01-06 23:40:10
6.91666666666667,-23809.9324817585,21548.8300856121,2020-01-06 23:45:10
7,-23813.7113591007,21539.8930862943,2020-01-06 23:50:10
7.08333333333333,-23852.6242319312,21497.9251995469,2020-01-06 23:55:10
7.16666666666667,-23908.7442634335,21438.0924943059,2020-01-07 00:00:10
7.25,-23964.9628593614,21374.711523601,2020-01-07 00:05:10
7.33333333333333,-24004.1762018291,21321.9300432641,2020-01-07 00:10:10
