"Time","Lon","Lat","Time2"
15.4280555555556,-23858.3261158653,21693.147740651,2020-01-07 23:41:32
15.5113888888889,-23871.984019408,21706.2563718975,2020-01-07 23:46:32
15.5947222222222,-23888.4324562716,21716.6284603152,2020-01-07 23:51:32
15.6780555555556,-23909.4555974692,21722.2636673328,2020-01-07 23:56:32
15.7613888888889,-23933.1130997723,21723.9935373216,2020-01-08 00:01:32
15.8447222222222,-23956.9832613827,21722.7906279372,2020-01-08 00:06:32
15.9280555555556,-23978.6976206311,21719.2165996028,2020-01-08 00:11:32
16.0113888888889,-23996.7710914282,21712.8729051313,2020-01-08 00:16:32
16.0947222222222,-24010.8953140177,21702.0779784654,2020-01-08 00:21:32
16.1780555555556,-24020.3522127973,21684.4784019187,2020-01-08 00:26:32
16.2613888888889,-24023.7908455553,21656.7981054298,2020-01-08 00:31:32
16.3447222222222,-24019.0442100818,21614.3940912573,2020-01-08 00:36:32
16.4280555555556,-24002.8353686452,21550.6267607936,2020-01-08 00:41:32
16.5113888888889,-23970.4013282706,21455.9638284813,2020-01-08 00:46:32
16.5947222222222,-23916.8473214668,21319.808778085,2020-01-08 00:51:32
16.6780555555556,-23847.1590571809,21154.2454621046,2020-01-08 00:56:32
16.7613888888889,-23770.6939066362,20982.4279405106,2020-01-08 01:01:32
16.8447222222222,-23695.9511795097,20826.8020317441,2020-01-08 01:06:32
16.9280555555556,-23631.6637413553,20712.0091001788,2020-01-08 01:11:32
17.0113888888889,-23587.9823213259,20668.2278118713,2020-01-08 01:16:32
17.0947222222222,-23577.8521490186,20735.2669868294,2020-01-08 01:21:32
17.1780555555556,-23617.7082527277,20965.1830923987,2020-01-08 01:26:32
17.2613888888889,-23663.7371331251,21256.146415428,2020-01-08 01:31:32
17.3447222222222,-23632.5522644245,21384.5095439754,2020-01-08 01:36:32
17.4280555555556,-23559.9090304447,21394.0322423089,2020-01-08 01:41:32
17.5113888888889,-23493.2153501704,21351.3885621707,2020-01-08 01:46:32
17.5947222222222,-23480.6857071564,21316.1776823392,2020-01-08 01:51:32
17.6780555555556,-23561.771211406,21335.2601243677,2020-01-08 01:56:32
17.7613888888889,-23714.6950403709,21399.7754063881,2020-01-08 02:01:32
17.8447222222222,-23906.509285259,21489.1777171994,2020-01-08 02:06:32
17.9280555555556,-24109.5387728638,21586.2952873796,2020-01-08 02:11:32
18.0113888888889,-24297.6293582006,21675.0028233376,2020-01-08 02:16:32
18.0947222222222,-24442.6010688659,21738.0346533488,2020-01-08 02:21:32
18.1780555555556,-24511.2642493561,21755.1510194615,2020-01-08 02:26:32
18.2613888888889,-24494.3051074314,21720.6301435224,2020-01-08 02:31:32
18.3447222222222,-24416.1024524703,21649.2081722189,2020-01-08 02:36:32
18.4280555555556,-24295.8082049224,21552.4830091954,2020-01-08 02:41:32
18.5113888888889,-24146.8664524631,21438.6213215288,2020-01-08 02:46:32
18.5947222222222,-23978.8366868824,21313.466067175,2020-01-08 02:51:32
18.6780555555556,-23798.6901619419,21181.3288510174,2020-01-08 02:56:32
18.7613888888889,-23611.7552155234,21045.5745872492,2020-01-08 03:01:32
18.8447222222222,-23422.4397762424,20909.0777690577,2020-01-08 03:06:32
18.9280555555556,-23234.8290478557,20774.6122289143,2020-01-08 03:11:32
19.0113888888889,-23053.2394324602,20645.2272505867,2020-01-08 03:16:32
19.0947222222222,-22882.8038180513,20524.6610430447,2020-01-08 03:21:32
19.1780555555556,-22730.1676122314,20417.847655614,2020-01-08 03:26:32
19.2613888888889,-22604.3899295201,20331.5860910722,2020-01-08 03:31:32
19.3447222222222,-22515.3556405108,20273.3250852804,2020-01-08 03:36:32
19.4280555555556,-22457.8128569845,20239.043048641,2020-01-08 03:41:32
19.5113888888889,-22422.1288893385,20221.4051859203,2020-01-08 03:46:32
19.5947222222222,-22401.601312519,20215.3080066797,2020-01-08 03:51:32
19.6780555555556,-22391.5828998126,20217.2129284012,2020-01-08 03:56:32
19.7613888888889,-22388.851401723,20224.6664019625,2020-01-08 04:01:32
19.8447222222222,-22391.1725887171,20235.9671955212,2020-01-08 04:06:32
19.9280555555556,-22396.9972887859,20249.9357071467,2020-01-08 04:11:32
20.0113888888889,-22405.2513279278,20265.7540172951,2020-01-08 04:16:32
20.0947222222222,-22415.1898838105,20282.8549879617,2020-01-08 04:21:32
20.1780555555556,-22426.2964999703,20300.8453680993,2020-01-08 04:26:32
20.2613888888889,-22438.2130654261,20319.4524773113,2020-01-08 04:31:32
20.3447222222222,-22450.6912643652,20338.4872377023,2020-01-08 04:36:32
20.4280555555556,-22463.5589123679,20357.8185409258,2020-01-08 04:41:32
20.5113888888889,-22476.6966144752,20377.3554746938,2020-01-08 04:46:32
20.5947222222222,-22490.0215801461,20397.0349988282,2020-01-08 04:51:32
20.6780555555556,-22503.4764006475,20416.8133999066,2020-01-08 04:56:32
20.7613888888889,-22517.0212673116,20436.6603659238,2020-01-08 05:01:32
20.8447222222222,-22530.6285756518,20456.5548776415,2020-01-08 05:06:32
20.9280555555556,-22544.2791838157,20476.4823596184,2020-01-08 05:11:32
21.0113888888889,-22557.959818154,20496.4327046985,2020-01-08 05:16:32
